NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,122203,平和台_1月折り紙教室,,,,,,白鳥を折りましょう,,文化・芸術,https://www.city.nagareyama.chiba.jp/event/1014357/1032706.html,,,,,2022-01-24,2022-01-24,13:30,15:30,,,福祉会館,,千葉県,流山市,,,,,,,,,,16,200,,,,,"1月4日(火曜日)午前9時から電話または直接平和台福祉会館の窓口へ
　電話　7158-4264",,,,平和台福祉会館,(047)158-4264,,,
0000000002,122203,ひまわり チャレンジ0.1.2才児(1月),,,,,,すべり台や用具を使い、体を動かして遊びます。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014716/1016911.html,,,,,2022-01-24,2022-01-24,10:00,12:00,,,子育て支援センター　支援センターフロア,,千葉県,流山市,,,,,,,,,,6,,,,,,事前申し込みが必要です。,,,,子ども家庭部　子ども家庭課,(04)7150-6082,,,
0000000003,122203,みんなのFratto ハイハイレース(1月),,,,,,みんなで楽しくハイハイレースを行いませんか。,,健康・福祉、スポーツ,https://www.city.nagareyama.chiba.jp/event/1014662/1027433/1028559.html,,,,,2022-01-25,2022-01-25,14:15,14:45,,,子育て支援センター　みんなのFratto,,千葉県,流山市,,,,,,,,,,10,0,,,,,"事前申し込みが必要です。
電話またはフロアで申し込み",,,,子ども家庭部　子ども家庭課,(04)7150-6082,,,
0000000004,122203,ぺんぎん 絵合わせカード制作(1月),,,,,,同じ柄のカードを2枚ずつ作って絵合わせカードを制作します。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014680/1019240.html,,,,,2022-01-25,2022-01-25,10:00,11:00,,,子育て支援センター　ぺんぎん　フロア,,千葉県,流山市,,,,,,,,,,4,0,,,,,事前申し込みが必要です。,,,,子ども家庭部　子ども家庭課,(04)7150-6082,,,
0000000005,122203,ぺんぎん 絵合わせカード制作(1月),,,,,,同じ柄のカードを2枚ずつ作って絵合わせカードを制作します。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014680/1019240.html,,,,,2022-01-26,2022-01-26,10:00,11:00,,,子育て支援センター　ぺんぎん　フロア,,千葉県,流山市,,,,,,,,,,4,0,,,,,事前申し込みが必要です。,,,,子ども家庭部　子ども家庭課,(04)7150-6082,,,
0000000006,122203,流山エルズの子育てサロン サンサン,,,,,,民生委員のサロンスタッフと一緒にみんなで手遊びしたり、親子で楽しみながらお友だちをつくりましょう。,,子育て・教育,https://www.city.nagareyama.chiba.jp/life/1001107/1001274/1030234/1030233.html,,,,,2022-01-26,2022-01-26,10:00,11:30,,,生涯学習センター　A101~A103,,千葉県,流山市,,,,,,,,,,15,0,,,,,"事前申し込みが必要です。
電話:04-7150-7474",,,,生涯学習部　生涯学習課,(04)7150-6106,,,
0000000007,122203,流山エルズの子育てサロン サンサン,,,,,,民生委員のサロンスタッフと一緒にみんなで手遊びしたり、親子で楽しみながらお友だちをつくりましょう。,,子育て・教育,https://www.city.nagareyama.chiba.jp/life/1001107/1001274/1030234/1030233.html,,,,,2022-03-23,2022-03-23,10:00,11:30,,,生涯学習センター　A101~A103,,千葉県,流山市,,,,,,,,,,15,0,,,,,"事前申し込みが必要です。
電話:04-7150-7474",,,,生涯学習部　生涯学習課,(04)7150-6106,,,
0000000008,122203,かるがも ティータイム「6カ月までの赤ちゃん集まれ~」(1月),,,,,,わらべうたや赤ちゃん体操でお子さんと触れ合ったり、おしゃべりを楽しみましょう。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014685/1016464.html,,,,,2022-01-26,2022-01-26,10:00,11:30,,,子育て支援センター　かるがも,,千葉県,流山市,,,,,,,,,,,0,,,,,事前申し込みが必要です。,,,,子ども家庭部　家庭課,(04)7150-6082,,,
0000000009,122203,ひまわり 新聞紙で遊ぼう(1月),,,,,,新聞紙をちぎったり丸めたり、指先を使って遊びます。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014716/1016474.html,,,,,2022-01-26,2022-01-26,10:00,11:00,,,子育て支援センター　支援センターフロアー,,千葉県,流山市,,,,,,,,,,6,,,,,,事前申し込みが必要です。,,,,子ども家庭部　家庭課,(04)7150-6082,,,
0000000010,122203,おひさま 親子手作り講座「おにのお面を作ろう」(1月),,,,,,親子で一緒に、髪の毛に色を塗ったり、顔のパーツをのりで貼ったりします。,,子育て・教育,https://www.city.nagareyama.chiba.jp/event/1014662/1014732/1016505.html,,,,,2022-01-28,2022-01-28,09:30,10:30,,,子育て支援センター　おひさま,,千葉県,流山市,,,,,,,,,,,0,,,,,事前申し込みが必要です。,,,,子ども家庭部　家庭課,(04)7150-6082,,,
