NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,112097,里山を五感で味わう~こんにゃく手作り体験~,,,,,,吾野地域の里山の冬と早春を見て、聞いて、味わうツアーです。あまり知られていませんが、こんにゃく芋は成長するまでに約3年かかります。そんなこんにゃく芋の生態のお話をきいた後は、昔ながらの調理法でこんにゃくを作ってみましょう。自分で作ったこんにゃくはお持ち帰りいただけます。,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=406330&cat=22689&pageno=3&type=spot,,,,,2022-01-29,2022-01-29,10:00,13:00,,,西武池袋線「東吾野駅」または「たいら栗園」,,埼玉県,飯能市,,,,,,たいら栗園,,,,5,,"大人3,500円、小学生2,500円、未就学児1,500円",,,,,,,,,(042)978-0327,,,
0000000002,112097,飯能にくらすサンショウウオの生態を学ぼう!~ 産卵地の保全作業編~,,,,,,身近な人里にくらす「トウキョウサンショウウオ」。水辺と陸地を行き来する生態の謎に迫ります。当日は、産卵場となる溝を掘る作業をします。今回は産卵地の保全作業ですが、次回4月には、作業をした産卵場での卵嚢(らんのう)調査ツアーに続く、2部構成です。たくさんの生きものが生息する晩冬の水辺を観察しながら、楽しく作業をしましょう!,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=343425&cat=22689&pageno=3&type=spot,,,,,2022-02-12,2022-02-12,10:00,14:00,,,飯能市立博物館前,,埼玉県,飯能市,,,,,,森のフィールド学舎,,,,15,,"大人:5,000円、小学生以下:3,000円",,,,,国際興業バス「OH!!!・天覧山下」下車徒歩3分,,,,,,,morinomanabiya168@gmail.com
0000000003,112097,里山の新春を五感で味わう~そば打ち体験&季節の山野草~,,,,,,吾野地域の里山の早春を見て、聞いて、味わうツアーです。そば打ちは、生地作りから捏ね、のばし、切りまでのほぼ全工程を体験し、地元野菜や山菜の天ぷらと一緒に自分で打ったそばを昼食として食べていただきます。,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=406339&cat=22689&pageno=3&type=spot,,,,,2022-02-26,2022-02-26,10:00,13:00,,,西武池袋線「東吾野駅」または「たいら栗園」,,埼玉県,飯能市,,,,,,たいら栗園,,,,3,15000,"1組15,000円(1組4名まで)",,,,,,,,,(042)978-0327,,,
0000000004,112097,里山の新春を五感で味わう~そば打ち体験&季節の山野草~,,,,,,吾野地域の里山の早春を見て、聞いて、味わうツアーです。そば打ちは、生地作りから捏ね、のばし、切りまでのほぼ全工程を体験し、地元野菜や山菜の天ぷらと一緒に自分で打ったそばを昼食として食べていただきます。,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=406339&cat=22689&pageno=3&type=spot,,,,,2022-02-12,2022-02-12,10:00,13:00,,,西武池袋線「東吾野駅」または「たいら栗園」,,埼玉県,飯能市,,,,,,たいら栗園,,,,3,15000,"1組15,000円(1組4名まで)",,,,,,,,,(042)978-0327,,,
0000000005,112097,山寺で過ごす一日を 写経と精進料理とお抹茶,,,,,,自然豊かな名栗地区で、般若心経の写経をしませんか。日頃のざわつく心を落ち着かせ、目の前の事に集中し自分と向き合いましょう。写経にはお仏像を一体彫る事と同じ功徳があるとされています。お食事は精進料理、お抹茶は茶菓子付きです。小学生は筆ペンが使えればOKです。大自然の山寺の静かな場所で1日をお過ごしください。,,文化・芸術,https://hanno-eco.jp/?p=we-page-entry&spot=380961&cat=22689&pageno=3&type=spot,,,,,2022-02-13,2022-02-13,10:00,14:00,,,正覚寺,,埼玉県,飯能市,,,,,,正覚寺,,,,10,,"大人:5,000円、小学生以下:3,000円",,,,,国際興業バス「名郷」下車徒歩1分,,,,,,,tangjung703@gmail.com
0000000006,112097,里山のお宝を飾ろう!~飾り炭作り体験~,,,,,,里山を歩くと、足元にお宝が落ちていることに気がつきませんか?今回は、そのお宝「ドングリ」や「マツボックリ」を使って、飾り炭を作ります!炭が出来上がるまでは、名栗の豊かな自然と入間川のせせらぎを感じ、ファイアースターターで作った焚き火にあたって、ゆったりとした時間を過ごしましょう。,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=406350&cat=22689&pageno=3&type=spot,,,,,2022-02-13,2022-02-13,11:00,14:00,,,BlueTarp,,埼玉県,飯能市,,,,,,BlueTarp,,,,6,,"大人3,500円、小学生以下1,500円",,,,,国際興業バス「四海橋」下車徒歩1分,,,,(042)978-9801,,,
0000000007,112097,ユガテの森で炭焼き体験,,,,,,地元の竹林で間伐した孟宗竹を使ってドラム缶窯で焼いて、竹炭と竹酢液の採取に挑戦します。また、竹を割って炭材づくりも体験します。お土産として竹炭をお持ち帰りいただけます。昼食はキノコを使ったうどんを作って食べます。炭焼きを通じて、林業の現状や環境保護に理解を深めるツアーです。,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=346048&cat=22689&pageno=3&type=spot,,,,,2022-02-20,2022-02-20,09:30,16:00,,,西武池袋線「東吾野駅」駅前,,埼玉県,飯能市,,,,,,NPO法人西川木楽会,,,,15,2000,"一人2,000円
 (ガイド、テキスト、食材、保険など)",,,,,,,,,(080)8168-3573,,,
0000000008,112097,西川材でつくる家具Vol.10 10回記念 製材所カフェ,,,,,,地元飯能市の優良材西川材は木目や色つや、香りがとても素晴らしい木材です。コロナ禍のストレスフルな日常から少し離れ、西川の森の空気に、製材所の香りに癒やされてみませんか。製材所で、美味しいコーヒーを飲みながら、家具づくりについて話したり、西川材無垢の板を選び、簡単な時計を作ったりと製材所を堪能しましょう!,,生活と環境,https://hanno-eco.jp/?p=we-page-entry&spot=408193&cat=22689&pageno=3&type=spot,,,,,2022-02-26,2022-02-26,09:00,12:00,,,西川バウム合同会社,,埼玉県,飯能市,虎秀,45番地,,,,西川バウム合同会社,,,,10,4000,"一人4,000円(対象:中学生以上)",,,,,,,,,(042)980-7745,,,
0000000009,112097,里山ハイキング?冬の天覧山・多峯主山を楽しもう?,,,,,,冬の森に、自然の営みを見に出かけましょう。天覧山・多峯主山周辺には、昔から変わらない自然が多く残っています。冬の森は明るく野鳥の観察に最適です。動物たちが森の中に印したサインを皆で見つけましょう。樹木も冬芽で寒さに耐えています。お昼には、日向ぼっこしながら飯能のお弁当を楽しみましょう。,,健康・福祉、スポーツ,https://hanno-eco.jp/?p=we-page-entry&spot=406358&cat=22689&pageno=3&type=spot,,,,,2022-02-26,2022-02-26,09:30,15:00,,,飯能市立博物館ロビー,,埼玉県,飯能市,,,,,,森の団栗団(市民ガイドの会),,,,10,3000,,,,,,国際興業バス「OH!!!・天覧山下」下車徒歩3分,,,,(080)8124-1844,,,
0000000010,112097,飯能博物学・厳冬の水辺編~ナガレタゴガエルの観察~,,,,,,厳冬期の沢に集まる、不思議なカエル「ナガレタゴガエル」の観察を行います。明るい時間に、生息地の下見を行い、軽食で休憩を取り、暗くなった沢で観察を行います。昼間と夜の様子が楽しめるツアーとなっています。,,催事・観光,https://hanno-eco.jp/?p=we-page-entry&spot=343433&cat=22689&pageno=3&type=spot,,,,,2022-02-26,2022-02-26,16:30,19:30,,,西武池袋線「東吾野駅」改札前,,埼玉県,飯能市,,,,,,森のフィールド学舎,,,,10,,"大人:5,000円、小学生以下:3,000円
 (ガイド、保険、資料)",,,,,,,,,,,,morinomanabiya168@gmail.com
