NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,122289,第30回ミックスダブルス市民テニス大会 団体戦,,,,,,,,健康・福祉、スポーツ,https://www.city.yotsukaido.chiba.jp/miryoku/event/sports/2teniss4.html,,,,,2022-01-30,2022-01-30,,,,,四街道総合公園庭球場,,千葉県,四街道市,,,,,,,,,,,1500,"1人1,500円(連盟会員及び高校生は1人1,000円)
 脚注:参加費は当日徴収。なお、ドロー作成後の取り消しはできません。",,2021-12-18,,"四街道市テニス連盟ホームページで開催要項を確認のうえ、12月18日(土曜)までに同連盟へメール(yctl@prince.ne.jp)で申し込み。
　なお、1月9日(日曜)ごろにドロー、詳細日程を同連盟ホームページに掲載します。",,,,四街道市テニス連盟,,,,
0000000002,122289,第30回ミックスダブルス市民テニス大会 団体戦,,,,,,,,健康・福祉、スポーツ,https://www.city.yotsukaido.chiba.jp/miryoku/event/sports/2teniss4.html,,,,,2022-02-06,2022-02-06,,,,,四街道総合公園庭球場,,千葉県,四街道市,,,,,,,,,,,1500,"1人1,500円(連盟会員及び高校生は1人1,000円)
 脚注:参加費は当日徴収。なお、ドロー作成後の取り消しはできません。",,2021-12-18,,"四街道市テニス連盟ホームページで開催要項を確認のうえ、12月18日(土曜)までに同連盟へメール(yctl@prince.ne.jp)で申し込み。
　なお、1月9日(日曜)ごろにドロー、詳細日程を同連盟ホームページに掲載します。",,,,四街道市テニス連盟,,,,
0000000003,122289,第30回ミックスダブルス市民テニス大会 個人戦,,,,,,,,健康・福祉、スポーツ,https://www.city.yotsukaido.chiba.jp/miryoku/event/sports/2teniss4.html,,,,,2022-02-13,2022-02-13,,,,,四街道総合公園庭球場,,千葉県,四街道市,,,,,,,,,,,1500,"1人1,500円(連盟会員及び高校生は1人1,000円)
 脚注:参加費は当日徴収。なお、ドロー作成後の取り消しはできません。",,2021-12-18,,"四街道市テニス連盟ホームページで開催要項を確認のうえ、12月18日(土曜)までに同連盟へメール(yctl@prince.ne.jp)で申し込み。
　なお、1月9日(日曜)ごろにドロー、詳細日程を同連盟ホームページに掲載します。",,,,四街道市テニス連盟,,,,
0000000004,122289,応急手当普及講習,,,,,,,,セミナー,https://www.city.yotsukaido.chiba.jp/shisei/shobo/koshu/kosyukai.html,,,,,2022-01-30,2022-01-30,,,,,わろうべの里,,千葉県,四街道市,,,,,,,,,,,0,,,2021-12-24,,12月13日から12月24日,,,,消防本部警防課,(043)422-2493,,,
0000000005,122289,応急手当普及講習,,,,,,,,セミナー,https://www.city.yotsukaido.chiba.jp/shisei/shobo/koshu/kosyukai.html,,,,,2022-02-19,2022-02-19,,,,,わろうべの里,,千葉県,四街道市,,,,,,,,,,,0,,,2022-01-21,,"令和4年1月11日から1月21日
申込期限日: 2022/1/21",,,,消防本部警防課,(043)422-2493,,,
0000000006,122289,応急手当普及講習,,,,,,,,セミナー,https://www.city.yotsukaido.chiba.jp/shisei/shobo/koshu/kosyukai.html,,,,,2022-03-27,2022-03-27,,,,,わろうべの里,,千葉県,四街道市,,,,,,,,,,,0,,,2022-02-18,,"令和4年2月7日から2月18日
申込期限日: 2022/2/18",,,,消防本部警防課,(043)422-2493,,,
0000000007,122289,令和3年度 消費生活講座,,,,,,"「弁護士が教える終活」
~相続の知識と遺言の書き方~
避けてはとおれない相続の問題。あなたが心配なのは誰の相続のことでしょうか?相続の知識と遺言の基礎知識を身につけて、その日を落ち着いて迎えられるよう、弁護士と一緒に考えてみましょう",,セミナー,https://www.city.yotsukaido.chiba.jp/kurashi/shohi/kouza/r2kouza.html,,,,,2022-02-08,2022-02-08,13:30,15:30,,,四街道市商工会館3階大会議室,,千葉県,四街道市,鹿渡,895番地14,,,,,,,,30,0,,,,,"6月3日(木曜)9時から電話にて受付
　注釈:申し込みは先着順になります
　産業振興課商工観光係:電話043-421-6134",,,,環境経済部産業振興課,(043)421-6133/(043)421-6134,,,
0000000008,122289,はじめてヘルスコンディショニング,,,,,,コロナ禍で生活習慣が乱れていませんか?凝り固まったからだをほぐす運動や姿勢改善で、疲れにくい体を目指します。また、女性の健康のために心がけたい食生活の話やおすすめレシピを紹介します。みんなで楽しく体を動かし、リフレッシュしましょう。,,健康・福祉、スポーツ,https://www.city.yotsukaido.chiba.jp/miryoku/event/fukushi/R3womanexercise.html,,,,,2022-02-10,2022-02-10,10:00,12:00,,,四街道市保健センター,,千葉県,四街道市,,,,,,,,,,12,0,,,2022-01-21,,"令和4年1月5日(水曜)から1月21日(金曜)までに電話、FAXまたはメールでお申し込みください。(メールについては、下記の「この担当課にメールを送る」フォームからお申し込みください。)
　FAX、メールは、参加者のお名前と生年月日、住所、連絡先をお知らせください。
申込期限日: 2022/1/21",,,,健康こども部健康増進課,(043)421-6100,,,
0000000009,122289,はじめてヘルスコンディショニング,,,,,,コロナ禍で生活習慣が乱れていませんか?凝り固まったからだをほぐす運動や姿勢改善で、疲れにくい体を目指します。また、女性の健康のために心がけたい食生活の話やおすすめレシピを紹介します。みんなで楽しく体を動かし、リフレッシュしましょう。,,健康・福祉、スポーツ,https://www.city.yotsukaido.chiba.jp/miryoku/event/fukushi/R3womanexercise.html,,,,,2022-02-17,2022-02-17,10:00,12:00,,,四街道市保健センター,,千葉県,四街道市,,,,,,,,,,12,0,,,2022-01-21,,"令和4年1月5日(水曜)から1月21日(金曜)までに電話、FAXまたはメールでお申し込みください。(メールについては、下記の「この担当課にメールを送る」フォームからお申し込みください。)
　FAX、メールは、参加者のお名前と生年月日、住所、連絡先をお知らせください。
申込期限日: 2022/1/21",,,,健康こども部健康増進課,(043)421-6100,,,
0000000010,122289,(民間事業所向け)令和3年度「視覚障害・就労支援者講習会」,,,,,,視覚障害者が働くために必要な支援について、さまざまな角度からの講義と実践を通じて、具体的にご理解いただける講習会です。,,仕事・産業,https://www.city.yotsukaido.chiba.jp/kenkofukushi/shogaifukushi/oshirase/yshogai20210909kou.html,,,,,2022-02-17,2022-02-17,,,,,福岡市内(予定),,千葉県,,,,,,,,,,,,,,,,,,,,,社会福祉法人日本視覚障害者職能開発センター,(03)3341-0900,,,
