NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132055,第59回市民体育大会(サイクリング),ダイゴジュウキュウカイタイイクタイカイ(サイクリング),,,,,市民大会。,,健康・福祉、スポーツ,,,,,,2019-01-13,2019-01-13,09:00,,"雨天中止
開始日: 2019/1/13
終了日: 2019/1/13
開始時刻: 9:00",,青梅市内七福神,,東京都,青梅市,千ヶ瀬町,3-389,,35.785017,139.268366,青梅市,,,,30,1000,,,2019-01-11,,"市サイクリング協会事務局で配布する申込書で事務局に直接応募
申込期限日: 2019/1/11",自転車,,,青梅市サイクリング協会,(0428)22-0661,,,
0000000002,132055,第59回市民体育大会(スキー),ダイゴジュウキュウカイタイイクタイカイ(スキー),,,,,市民大会。,,健康・福祉、スポーツ,,,,,,2019-01-27,2019-01-27,08:30,12:00,,,菅平高原スキー場,,長野県,上田市,菅平高原,1223-146,,36.535355,138.34833,青梅市,,,,50,1500,大人1名1500円、高校生以下500円,,2019-01-01,,"電話または電子メールsao_racing@yahoo.co.jpで応募
申込期限日: 2019/1/1",自家用車,,,青梅市スキー連盟担当今泉,(090)6536-1483,,,
0000000003,132055,ジュニアスポーツ教室卓球教室,ジュニアスポーツキョウシツタッキュウキョウシツ,,,,,小学生向けの卓球教室。,,健康・福祉、スポーツ,,,,,,2019-01-05,2019-01-26,09:30,11:30,"期間中の土曜日のみの開催
開始日: 2019/1/5
終了日: 2019/1/26
開始時刻: 9:30",,天ケ瀬体育館,,東京都,青梅市,天ケ瀬町,1111-1,,35.789161,139.250648,青梅市,,,,50,,,,2018-12-15,,往復ハガキで青梅市体育協会へ応募,自家用車,,,(一社)青梅市体育協会,(0428)22-0827,,,
0000000004,132055,ジュニアスポーツ教室ソフトテニス教室,ジュニアスポーツキョウシツソフトテニスキョウシツ,,,,,小学生向けのソフトテニス教室。,,健康・福祉、スポーツ,,,,,,2019-01-05,2019-01-26,19:00,21:00,"期間中の土曜日のみの開催
開始日: 2019/1/5
終了日: 2019/1/26",,青梅市総合体育館,,東京都,青梅市,河辺町,4-16-1,,35.780694,139.284362,青梅市,,,,50,,,,2018-12-15,,往復ハガキで青梅市体育協会へ応募,JR河辺駅から徒歩5分,,,(一社)青梅市体育協会,(0428)22-0827,,,
0000000005,132055,ボッチャスキルアップ講習会&体験会,ボッチャスキルアップコウシュウカイアンドタイケンカイ,,,,,カーリングのように相手のボールを弾いたりして、自分が優位に立てるよう位置取りをしていく戦略的で魅力ある競技で、東京2020パラリンピック大会の正式種目となっています。市では、各地域でこの競技を楽しめるよう、審判員養成講習会とスキルアップ講習会を開催します。,,健康・福祉、スポーツ,,,,,,2018-12-23,2018-12-23,14:00,16:00,,,青梅市総合体育館,,東京都,青梅市,河辺町,4-16-1,,35.780694,139.284362,青梅市,,,,20,,,,,,電話または電子メールdiv2095@city.ome.tokyo.jpへ応募,JR河辺駅から徒歩5分,,,オリンピック・パラリンピック担当,(0428)22-1111,,,
0000000006,132055,青梅図書館おはなし会,オウメトショカンオハナシカイ,,,,,昔話などお話しの語りや絵本の読み聞かせ,,子育て・教育,,,,,,2018-12-16,2018-12-16,11:00,11:40,,,青梅市民センター,,東京都,青梅市,仲町,268-9,,35.791133,139.256484,青梅市教育委員会,,,,30,,,,,,直接会場へ,JR青梅駅から徒歩5分,,,青梅市中央図書館,(0428)22-6543,,,
0000000007,132055,みんなのおはなし会クリスマス特別企画~サンタクロースが来るかも?!~,ミンナノオハナシカイトクベツキカク~サンタクロースガクルカモ?!~,,,,,,,子育て・教育,,,,,,2018-12-08,2018-12-08,10:30,11:30,,,長淵市民センター,,東京都,青梅市,長淵,6-492-1,,35.780365,139.268569,青梅市,,,,,,,,,,直接会場へ,自家用車,,,長淵市民センター,(0428)22-3249,,,
0000000008,132055,今井図書館おはなし会,イマイトショカンオハナシカイ,,,,,昔話などお話しの語りや絵本の読み聞かせ,,子育て・教育,,,,,,2018-12-08,2018-12-08,11:00,11:40,,,今井市民センター,,東京都,青梅市,今井,2-908-1,,35.806544,139.311026,青梅市教育委員会,,,,30,,,,,,直接会場へ,自家用車,,,青梅市中央図書館,(0428)22-6543,,,
0000000009,132055,小学生以上向け冬のドキドキおはなし会,ショウガクセイイジョウムケフユノドキドキオハナシカイ,,,,,馬方やまんば、雌牛のブーコラ,,子育て・教育,,,,,,2018-12-15,2018-12-15,15:00,15:40,,,青梅市中央図書館,,東京都,青梅市,河辺町,10-8-1,,35.785387,139.285073,青梅市教育委員会,,,,30,,,,,,直接会場へ,JR河辺駅北口から徒歩1分,,,青梅市中央図書館,(0428)22-6543,,,
0000000010,132055,子ども映画会「アーサー・クリスマスの大冒険」,コドモエイガカイ「アーサー・クリスマスノダイボウケン」,,,,,アーサーはサンタクロースの息子。ある年のクリスマス、ひとりの女の子にプレゼントが届いていないと知り届けに行くことに。果たして無事にプレゼントを届けれられるのか?クリスマスに贈る冒険ファンタジー。,,子育て・教育,,,,,,2018-12-23,2018-12-23,10:30,12:10,,,青梅市中央図書館,,東京都,青梅市,河辺町,10-8-1,,35.785387,139.285073,青梅市教育委員会,,,,60,,,,,,直接会場へ,JR河辺駅北口から徒歩1分,,,青梅市中央図書館,(0428)22-6543,,,
