NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,142018,三浦三山と武山初不動参拝,,,,,,"◆NPO法人よこすかシティガイド協会がご案内するツアーに参加しませんか◆
三浦富士から砲台山、武山の三山を尾根伝いに縦走。初不動を参拝して本年の健康と長寿を祈願いたします。津久井浜駅~浅間神社~万代会館~往生院~峰屋敷~東光寺~警察犬訓練所~三浦富士(富士山)~砲台山~武山不動院(解散)
(やや健脚コース)【行程】約5.5km",,催事・観光,https://www.city.yokosuka.kanagawa.jp/2150/event/guidtour/20220128guide.html,,,,,2022-01-28,,09:00,12:30,,,津久井浜駅~浅間神社~万代会館~往生院~峰屋敷~東光寺~警察犬訓練所~三浦富士(富士山)~砲台山~武山不動院(解散),,神奈川県,横須賀市,,,,,,,,,,50,500,保護者同伴の小学生以下は参加費無料,,,,"締切日まで、よこすかシティガイド協会ホームページ(http://yokosuka.kankoh-guide.com/)へ　または、ハガキに、希望コース名(1枚一つ)・参加者全員(1枚4名まで)の郵便番号・住所・氏名(ふりがな)・年齢・電話番号をご記入のうえ下記事務局へお申し込み下さい。
〒238-0004横須賀市小川町19-5　富士ビル2.2階　NPO法人よこすかシティガイド協会事務局
tel:046-822-8256",,,,(一社)横須賀市観光協会,(046)822-8256,,,"雨天中止。※弁当・飲み物・敷物などは各自ご持参ください。
※履きなれた靴(滑りにくいスニーカー等)でご参加ください。
※マスクの着用をお願いいたします。"
0000000002,142018,歴史展示ツアー(歴史民俗編),,,,,,博物館の歴史・民俗学の展示を学芸員と一緒に見学します。,,催事・観光,https://www.city.yokosuka.kanagawa.jp/8161/20220129.html,,,,,2022-01-29,,14:00,15:00,,,横須賀市自然・人文博物館,,神奈川県,横須賀市,深田台,95,,,,,,,,20,,,,,,当日先着,,,,横須賀市自然・人文博物館,(046)824-3688,,,
0000000003,142018,横須賀ジオツアー (全4回),,,,,,三浦半島の地球科学について解説し、横須賀市内の地層や岩石を野外で観察します。,,催事・観光,https://www.city.yokosuka.kanagawa.jp/8161/20220205.html,,,,,2022-02-05,,10:00,12:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,50,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。抽選20名
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,新型コロナウイルス感染症の感染拡大状況および、天候等により日時・会場・内容の変更や中止をする場合があります。
0000000003,142018,横須賀ジオツアー (全4回),,,,,,三浦半島の地球科学について解説し、横須賀市内の地層や岩石を野外で観察します。,,催事・観光,https://www.city.yokosuka.kanagawa.jp/8161/20220205.html,,,,,2022-02-20,,10:00,12:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,50,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。抽選20名
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,新型コロナウイルス感染症の感染拡大状況および、天候等により日時・会場・内容の変更や中止をする場合があります。
0000000003,142018,横須賀ジオツアー (全4回),,,,,,三浦半島の地球科学について解説し、横須賀市内の地層や岩石を野外で観察します。,,催事・観光,https://www.city.yokosuka.kanagawa.jp/8161/20220205.html,,,,,2022-03-05,,10:00,12:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,50,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。抽選20名
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,新型コロナウイルス感染症の感染拡大状況および、天候等により日時・会場・内容の変更や中止をする場合があります。
0000000003,142018,横須賀ジオツアー (全4回),,,,,,三浦半島の地球科学について解説し、横須賀市内の地層や岩石を野外で観察します。,,催事・観光,https://www.city.yokosuka.kanagawa.jp/8161/20220205.html,,,,,2022-03-21,,10:00,12:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,50,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。抽選20名
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,新型コロナウイルス感染症の感染拡大状況および、天候等により日時・会場・内容の変更や中止をする場合があります。
0000000004,142018,つくって学ぶ!しだ・こけテラリウム,,,,,,花が咲かない植物について学びながら、自宅でかざれるテラリウムをつくります。,,生活と環境,https://www.city.yokosuka.kanagawa.jp/8161/20210206.html,,,,,2022-02-06,,13:30,15:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,500,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。各20名抽選
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,小学生以下は保護者同伴。
0000000004,142018,つくって学ぶ!しだ・こけテラリウム,,,,,,花が咲かない植物について学びながら、自宅でかざれるテラリウムをつくります。,,生活と環境,https://www.city.yokosuka.kanagawa.jp/8161/20210206.html,,,,,2022-02-13,,13:30,15:00,,,横須賀市自然・人文博物館、野外,,神奈川県,横須賀市,深田台,95,,,,,,,,20,500,,,2022-01-21,,"ネット申込か往復はがきに行事名、参加希望者全員(家族に限る)の住所・氏名・年齢・電話番号を記入し、締切日までに博物館へ到着するように投函してください。各20名抽選
申込期限日: 2022/1/21",,,,教育委員会事務局教育総務部博物館運営課,(046)824-3688,,,小学生以下は保護者同伴。
0000000005,142018,浦賀コミセン講座「Yoga&ソープカービング」 (全2回),,,,,,"【第1回】ヨガ
今こそ、免疫力アップ!ココロ、カラダ、快適に♪【第2回】ソープカービング
香りを飾りませんか。初めての方でも大丈夫です。",,生活と環境,https://www.city.yokosuka.kanagawa.jp/2490/komisen/komisen/uraga/yogaso-pu-1.html,,,,,2022-02-09,,10:00,11:30,,,浦賀コミュニティセンター集会室,,神奈川県,横須賀市,浦賀,5丁目1番2号,,,,,,,,20,350,材料費・傷害保険料,,2022-01-25,,"往復はがき・窓口(返信用はがき持参)・Eメール・FAX、抽選20名
必要事項:1.講座名2.氏名(フリガナ)3.年齢4.住所5.電話番号※必要事項は参加者全員分
※返信用はがきには、宛先としてご自分の住所・氏名をお書きください。
※Eメールの場合は、件名に講座名を入れてください。
※FAXでお申込みの場合、FAX番号も記入してください。
【申込先】浦賀コミュニティセンター
【住所】〒239-0822横須賀市浦賀5丁目1番2号
【電話&FAX】046-841-4184
【メール】uph-bes@city.yokosuka.kanagawa.jp
申込期限日: 2022/1/25",,駐車場が狭いため、車での来館はご遠慮ください。,,浦賀コミュニティセンター,(046)841-4184,,,全2回参加可能な方。持ち物*第1回ヨガマットまたはバスタオル、飲み物。
0000000005,142018,浦賀コミセン講座「Yoga&ソープカービング」 (全2回),,,,,,"【第1回】ヨガ
今こそ、免疫力アップ!ココロ、カラダ、快適に♪【第2回】ソープカービング
香りを飾りませんか。初めての方でも大丈夫です。",,生活と環境,https://www.city.yokosuka.kanagawa.jp/2490/komisen/komisen/uraga/yogaso-pu-1.html,,,,,2022-02-16,,10:00,11:30,,,浦賀コミュニティセンター集会室,,神奈川県,横須賀市,浦賀,5丁目1番2号,,,,,,,,20,350,材料費・傷害保険料,,2022-01-25,,"往復はがき・窓口(返信用はがき持参)・Eメール・FAX、抽選20名
必要事項:1.講座名2.氏名(フリガナ)3.年齢4.住所5.電話番号※必要事項は参加者全員分
※返信用はがきには、宛先としてご自分の住所・氏名をお書きください。
※Eメールの場合は、件名に講座名を入れてください。
※FAXでお申込みの場合、FAX番号も記入してください。
【申込先】浦賀コミュニティセンター
【住所】〒239-0822横須賀市浦賀5丁目1番2号
【電話&FAX】046-841-4184
【メール】uph-bes@city.yokosuka.kanagawa.jp
申込期限日: 2022/1/25",,駐車場が狭いため、車での来館はご遠慮ください。,,浦賀コミュニティセンター,(046)841-4184,,,全2回参加可能な方。持ち物*第2回手拭きタオル、カービングナイフ(持っている方)
