NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132292,地球温暖化・省エネセミナー,チキュウオンダンカショウエネセミナー,,,,,セミナーでは、地球温暖化のしくみや、電気・ガスの使用量のお知らせの見方、一度やるとずっと省エネになる家電製品の省エネ設定、機器の上手な使い方、LEDに関する情報提供、機器の買い替えによる省エネ効果など幅広く網羅した資料を使います。,,セミナー,http://www.city.nishitokyo.lg.jp/event/manabu_kangaeru/H301209shoueneseminor.html,,,,,2018-12-09,2018-12-09,13:30,14:30,,,"エコプラザ西東京 講座室1,2",,東京都,西東京市,泉町,三丁目12番35号,"エコプラザ西東京 講座室1,2",35.741527,139.557349,エコプラザ西東京,,,,40,,無料,,,,"電話、ファクス、Eメールにて(1)氏名(ふりがな)(2)住所(3)日中つながる電話番号
(4)年齢をそえて、下記エコプラザ西東京までお申込みください。",田無駅から 保谷駅南口・天神山行きバス「荒井竹」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,,,エコプラザ西東京,(042)421-8585,,,定員:40人(申込み順)
0000000002,132292,糖尿病基礎講座,トウニョウビョウキソコウザ,,,,,"糖尿病にならないため、また合併症を予防するためにも食事は大切です。糖尿病の食事は健康食と言われています。
本講座では、栄養バランスのとり方やご自身に見合ったエネルギーはどのくらいなのか具体的なお話をします。ご本人や家族の食事作りをされている方など、どなたでもご参加できます。",,セミナー,http://www.city.nishitokyo.lg.jp/kenko_hukusi/seizinhoken/kyositu/tounyoubyoukisokouza.html,,,,,2018-12-12,2018-12-12,10:00,11:30,,,保谷保健福祉総合センター,,東京都,西東京市,中町,一丁目5番1号,保谷保健福祉総合センター,35.741253,139.558972,健康課,,,,10,,無料,,,,前日までに電話でご予約ください。,田無駅から 保谷駅南口・天神山行きバス「保谷庁舎」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,有料駐車場有り,,健康課,(042)438-4037,,,定員:10人程度(申込順)
0000000003,132292,栄養ミニ講座「悪玉コレステロールを下げるコツ」,エイヨウミニコウザ「アクダマコレステロールヲサゲルコツ」,,,,,この講座では食生活で取り組むLDLコレステロール対策の基礎について学びます。,,セミナー,http://www.city.nishitokyo.lg.jp/kenko_hukusi/seizinhoken/kyositu/kininaru-shishitu.html,,,,,2018-12-14,2018-12-14,10:00,11:30,,,保谷保健福祉総合センター,,東京都,西東京市,中町,一丁目5番1号,保谷保健福祉総合センター,35.741253,139.558972,健康課,,,,15,,無料,,2018-12-11,,11月15日から12月11日までに電話でご予約ください。,田無駅から 保谷駅南口・天神山行きバス「保谷庁舎」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,有料駐車場有り,,健康課,(042)438-4037,,,定員:各回15名程度(先着順)
0000000004,132292,下保谷児童センター 「ウィンターパーティー」,シモホウヤジドウセンター「ウィンターパーティー」,,,,,"小さいお子さんから小中学生向けの冬のお祭りです。
前半は乳幼児さんも楽しめるミニゲームや模擬店を用意して皆さんをお待ちしております。
後半はステージ発表があります。おともだちをたくさんさそってみんなで遊びにきてくださいね。
高校生はおまつりスタッフとして、イベントのサポートをしてくれます。",,子育て・教育,http://www.city.nishitokyo.lg.jp/kosodate/kids/event/simohouya18.html,,,,,2018-12-15,2018-12-15,13:30,17:00,,,下保谷児童センター,,東京都,西東京市,下保谷,四丁目3番20号,下保谷児童センター,35.749949,139.564867,下保谷児童センター,,,,,,無料,,,,当日、時間までに来てください,保谷駅北口から徒歩6分,,,下保谷児童センター,(042)422-8346,,,
0000000005,132292,Ladies Cafe 女性の生き方、働き方を考えよう,レディースカフェ ジョセイノイキカタ、ハタラキカタヲカンガエヨウ,,,,,自分らしいキャリアデザインを描こう!(私のキャリアデザインを作成),,生活と環境,http://www.city.nishitokyo.lg.jp/event/manabu_kangaeru/LadiesCafe.html,,,,,2018-12-15,2018-12-15,14:00,16:00,,,保谷駅前公民館,,東京都,西東京市,東町,三丁目14番30号,ステア5階,35.747939,139.567692,保谷駅前公民館,,,,,,無料,,2018-12-14,,12月14日(金曜日)午後3時までに電話かメールで、保谷駅前公民館へ,保谷駅南口から徒歩1分,有料駐車場有り,,保谷駅前公民館,(042)421-1125,,,申込み順
0000000006,132292,障害者スポーツ支援事業,ショウガイシャスポーツシエンジギョウ,,,,,障害者スポーツ指導員・補助員と一緒にスポーツレクリエーション活動を行います。,,健康・福祉、スポーツ,http://www.city.nishitokyo.lg.jp/event/sports/sports_shiengjigyo30.html,,,,,2018-12-15,2018-12-15,09:30,11:30,,,西東京市スポーツセンター第一体育室,,東京都,西東京市,中町,一丁目5番1号,,35.74228,139.558951,NPO法人ハンディキャップサポート ウーノの会,,,,,,スポーツ障害保険料(年間12回分500円または1回50円)が必要です。,,,,事前に申し込みが必要ですので、お問い合わせください。,田無駅から 保谷駅南口・天神山行きバス「保谷庁舎」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,有料駐車場有り,,NPO法人ハンディキャップサポート ウーノの会,(042)424-7775,,,
0000000007,132292,ファミリー・サポート・センター ファミリー会員登録説明会,ファミリーサポートセンター ファミリーカイイントウロクセツメイカイ,,,,,地域の中で子どもを預けたい方(ファミリー会員)、子どもを預かる方(サポート会員)からなる会員同士の有償の相互援助活動を行っています。ファミリー会員に登録希望の方は出席してください(子ども同伴可)。,,子育て・教育,http://www.city.nishitokyo.lg.jp/event/kosodate_hoikutsuki/famisetsu.html,,,,,2018-12-18,2018-12-18,10:00,12:00,,,田無総合福祉センター 2階 視聴覚室,,東京都,西東京市,田無町,五丁目5番12号,,35.732056,139.536212,ファミリー・サポート・センター事務局,,,,1900,,無料,,2018-12-17,17:00,説明会前日の午後5時までに、ファミリー・サポート・センター事務局(電話:042-438-4121)へ,田無駅から徒歩10分,,,ファミリー・サポート・センター事務局,(042)438-4121,,,"持ち物:保護者の顔写真(縦3センチメートル×横2.5センチメートル)1枚、印鑑、82円切手1枚(会員証郵送用)、筆記用具(ボールペン)。定員:各20人(申込順)
定員: 1900/1/20"
0000000008,132292,クリスマス工作 親子でいっしょにスノードーム作り!,クリスマスコウサク オヤコデイッショニスノードームヅクリ,,,,,エコプラザ西東京で人気の「スノードーム」講座です。,,子育て・教育,http://www.city.nishitokyo.lg.jp/event/sosaku/snowdoum.html,,,,,2018-12-22,2018-12-22,13:00,15:00,,,"エコプラザ西東京 講座室1,2",,東京都,西東京市,泉町,三丁目12番35号,エコプラザ西東京 プラザ棟2 多目的スペース,35.741527,139.557349,エコプラザ西東京,,,,12,1000,"一組1,000円(500円/一人)",,,,電話、ファックス、Eメールにて名前、住所、電話番号、年齢を添えてエコプラザ西東京までお申し込みください。,田無駅から 保谷駅南口・天神山行きバス「荒井竹」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,,,エコプラザ西東京,(042)421-8585,,,持ち物:高さ約10センチメートル前後の空きびん(蓋付き)、2~3センチメートルほどの自立するおもちゃ、タオル、ビーズ、持ち帰り用袋、飲み物。定員:12組(申込み順)
0000000009,132292,障害のある方を対象とした水泳教室,ショウガイノアルカタヲタイソウトシタスイエイキョウシツ,,,,,水慣れから始め、水の抵抗や浮力を感じながら、体力維持・向上を目指します。,,健康・福祉、スポーツ,http://www.city.nishitokyo.lg.jp/event/sports/2018swim-shougai.html,,,,,2018-12-22,2018-12-22,14:00,15:30,,,西東京市スポーツセンター第一体育室,,東京都,西東京市,中町,一丁目5番1号,,35.74228,139.558951,西東京市スポーツセンター,,,,20,,無料,,,,"参加を希望される方は、下記のいずれかの方法でお申し込みください。
1.スポーツセンター、きらっと、総合体育館の窓口
2.電話(スポーツセンター:042-425-0505)
3.ファクス(スポーツセンター:042-425-0606　※必ず送達確認のお電話をお願いいたします。)",田無駅から 保谷駅南口・天神山行きバス「保谷庁舎」下車 徒歩3分 保谷駅から 田無、三鷹、吉祥寺駅(柳沢駅通り経由)行きバス「保谷庁舎」下車 徒歩3分,有料駐車場有り,,西東京市スポーツセンター,(042)425-0505,,,持ち物:水着、水泳帽、ゴーグル、タオル、ロッカー用100円玉(返却式)
0000000010,132292,ENJOYニュースポーツ2018,エンジョイニュースポーツ2018,,,,,障害のある方もない方も、年齢に関係なく、誰でもすぐにゲームが楽しめるニュースポーツを体験してみませんか。初めての方、お一人の参加でも大歓迎です。種目ユニカール・ボッチャ・ソフトバレーボール・輪投げなど,,健康・福祉、スポーツ,http://www.city.nishitokyo.lg.jp/event/sports/enjoy2018.html,,,,,2018-12-23,2018-12-23,09:30,11:30,"9:20受付
開始時刻: 9:30",,南町スポーツ・文化交流センターきらっと,,東京都,西東京市,南町,五丁目6番5号,,35.725602,139.537498,スポーツ振興課,,,,,,無料,,2018-12-23,09:30,"当日、直接会場へ
※障害のある方やお身体に不安がある方は、事前にご相談ください。
申込期限時刻: 9:30",田無駅南口から徒歩10分,有料駐車場有り,,スポーツ振興課,(042)438-4081,2714,,持ち物:室内用運動靴、運動ができる服装、タオル、飲み物など
