NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21029.html,,,,,2022-01-26,2022-01-26,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000002,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21030.html,,,,,2022-02-02,2022-02-02,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000003,124419,子ども習字教室,,,,,,習字の練習,,子育て・教育,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.19178.html,,,,,2022-02-06,2022-02-06,10:00,11:30,,,中央公民館　視聴覚室,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　社会教育係,(0470)82-3188,,,
0000000004,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21031.html,,,,,2022-02-09,2022-02-09,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000005,124419,ジュニアスポーツクラブ,,,,,,明るく楽しくスポーツが大好きな仲間作り」をテーマに軽スポーツを行う,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21037.html,,,,,2022-02-12,2022-02-12,09:00,11:30,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000006,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21032.html,,,,,2022-02-16,2022-02-16,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000007,124419,ジュニアスポーツクラブ,,,,,,明るく楽しくスポーツが大好きな仲間作り」をテーマに軽スポーツを行う,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21038.html,,,,,2022-02-26,2022-02-26,09:00,11:30,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000008,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/view.7.202203.-.html,,,,,2022-03-02,2022-03-02,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000009,124419,リズムウォーキング教室,,,,,,ズムに乗ってストレッチや、簡単な筋力トレーニング,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21034.html,,,,,2022-03-09,2022-03-09,14:00,15:00,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
0000000010,124419,ジュニアスポーツクラブ,,,,,,明るく楽しくスポーツが大好きな仲間作り」をテーマに軽スポーツを行う,,健康・福祉、スポーツ,http://www.town.otaki.chiba.jp/events/index.cfm/detail.7.21039.html,,,,,2022-03-12,2022-03-12,09:00,11:30,,,総元体育館,,千葉県,大多喜町,,,,,,,,,,,,,,,,,,,,教育委員会　生涯学習課　スポーツ振興係,(0470)82-2462,,,
