NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132128,ひの新選組まつり,ヒノシンセングミマツリ,,,,,新選組パレードなどを実施,,催事・観光,,,,,,2019-05-11,2019-05-12,,,,,高幡不動・日野駅周辺,,東京都,日野市,,,,,,ひの新選組まつり実行委員会,,,,,,コンテストなどへの参加は参加費が必要,,,,,,,,シティセールス推進課,(042)514-8461,,,新選組コンテストへの参加には事前申し込み・参加費が必要。年齢制限あり。
0000000002,132128,ひのよさこい祭,ヒノヨサコイマツリ,,,,,市内外のよさこい連による踊りの披露など,,催事・観光,,,,,,,,,,,,豊田駅周辺,,東京都,日野市,,,,,,ひのよさこい祭実行委員会,,,,,,踊り手としての参加は参加費が必要,,,,,,,,シティセールス推進課,(042)514-8461,,,連として参加する場合は事前申し込み・参加費が必要。
0000000003,132128,秋の市内一斉清掃,アキノイッセイセイソウ,,,,,,,その他イベント,,,,,,2019-11-24,2019-11-24,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,環境保全課,,,,
0000000004,132128,春の市内一斉清掃,ハルノイッセイセイソウ,,,,,,,その他イベント,,,,,,2019-05-26,2019-05-26,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,環境保全課,,,,
0000000005,132128,第4回浅川アユまつり,ダイヨンカイアサカワアユマツリ,,,,,,,催事・観光,,,,,,2019-08-11,2019-08-11,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,環境保全課,,,,
0000000006,132128,どんど焼き,ドンドヤキ,,,,,,,催事・観光,,,,,,2019-01-12,2019-01-12,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,郷土資料館,,,,
0000000007,132128,日野市老人クラブ連合会福祉大会,ヒノシロウジンクラブレンゴウカイ,,,,,,,健康・福祉、スポーツ,,,,,,2019-07-19,2019-07-19,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,高齢福祉課,,,,
0000000008,132128,たにぞうファミリーコンサート,タニゾウファミリーコンサート,,,,,,,音楽,,,,,,2019-02-03,2019-02-03,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,子育て課,,,,
0000000009,132128,みんなの遊・友ランド,ミンナノユウユウランド,,,,,,,子育て・教育,,,,,,2019-06-16,2019-06-16,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,子育て課,,,,
0000000010,132128,第53回日野市産業まつり,ダイゴジュウサンカイヒノシサンギョウマツリ,,,,,,,催事・観光,,,,,,2019-11-09,2019-11-10,,,,,,,東京都,日野市,,,,,,,,,,,,,,,,,,,,産業振興課,,,,
