NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,121002,マクハリイルミ21/22,,,,,,"JR海浜幕張駅駅前広場のイルミネーションがまちを彩ります。
「虹色の光/希望あふれる未来へ向けて」のメッセージとともに、エッセンシャルワーカーへの感謝や、幕張新都心の持つ持続可能性と多様性をレインボーカラーで象徴するイルミネーションです。
虹色に輝くドーム型オブジェやレインボーピラミッドなどによる音と光のコラボレーション演出が、街を華やかに照らします。
新型コロナウイルス感染予防&拡散防止対策をして、みなさまのご来場をお待ちしております。",,催事・観光,https://www.city.chiba.jp/sogoseisaku/miraitoshi/makuhari/makuhariillumi21-22.html,,,,,2021-11-12,2022-01-31,,,,,JR海浜幕張駅前(南口広場、北口広場)　(点灯式は南口広場で開催します),,千葉県,千葉市,,,,,,幕張新都心イルミネーション実行委員会,,,,,0,,,,,なし(直接ご来場ください。),,,,幕張新都心イルミネーション実行委員会,(043)213-6911,,,
0000000002,121002,郷土博物館_中級古文書講座,,,,,,"千葉市内に残された江戸時代の史料の中から、初級に比べると難解なものを教材として選び、解読してく6回連続の講座です。
古文書がある程度読めて、江戸時代の古文書に興味があるという方はぜひチャレンジしてください。",,文化・芸術,https://www.city.chiba.jp/kyoiku/shogaigakushu/bunkazai/kyodo/event/tyukyukomonjo.html,,,,,2022-01-25,2022-01-25,13:30,15:30,,,千葉市立郷土博物館,,千葉県,千葉市,中央区亥鼻,1-6-1,,,,千葉市立郷土博物館,,,,12,0,,,,,"1　電子申請
　下記関連リンクから電子申請。(11月9日(火曜日)23時59分まで受付)
　
　2　往復はがき
　往復はがき(1枚に1人)に下記を記入し〒260-0856中央区亥鼻1-6-1郷土博物館市史編さん担当へ。11月9日(火曜日)必着。
　・講座名「中級古文書講座」
　・氏名(ふりがな)
　・郵便番号
　・住所
　・年齢
　・電話番号
　・返信用の宛名","千葉駅から、京成バス千葉大学病院行きまたは南矢作行きで「郷土博物館・千葉県文化会館」下車、徒歩3分
　千葉モノレール「県庁前」下車、徒歩13分
　JR本千葉駅下車、徒歩15分",,,千葉市立郷土博物館,(043)222-8231,,,
0000000003,121002,郷土博物館_中級古文書講座,,,,,,"千葉市内に残された江戸時代の史料の中から、初級に比べると難解なものを教材として選び、解読してく6回連続の講座です。
古文書がある程度読めて、江戸時代の古文書に興味があるという方はぜひチャレンジしてください。",,文化・芸術,https://www.city.chiba.jp/kyoiku/shogaigakushu/bunkazai/kyodo/event/tyukyukomonjo.html,,,,,2022-02-01,2022-02-01,13:30,15:30,,,千葉市立郷土博物館,,千葉県,千葉市,中央区亥鼻,1-6-1,,,,千葉市立郷土博物館,,,,12,0,,,,,"1　電子申請
　下記関連リンクから電子申請。(11月9日(火曜日)23時59分まで受付)
　
　2　往復はがき
　往復はがき(1枚に1人)に下記を記入し〒260-0856中央区亥鼻1-6-1郷土博物館市史編さん担当へ。11月9日(火曜日)必着。
　・講座名「中級古文書講座」
　・氏名(ふりがな)
　・郵便番号
　・住所
　・年齢
　・電話番号
　・返信用の宛名","千葉駅から、京成バス千葉大学病院行きまたは南矢作行きで「郷土博物館・千葉県文化会館」下車、徒歩3分
　千葉モノレール「県庁前」下車、徒歩13分
　JR本千葉駅下車、徒歩15分",,,千葉市立郷土博物館,(043)222-8231,,,
0000000004,121002,はじめてのIOTプログラミング,,,,,,"未経験業界で働くために必要な「スキル」を知るためのセミナーを開催します。参加に必要なのは、少しの興味と筆記用具だけ!お気軽にご参加ください♪
予約制。申込多数の場合、抽選とさせていただきます。
※当落選メールは、事務局(運営:ヒューマンアカデミー(株))「ML_chibacity-shushoku@athuman.com」からお送りします。受信できるよう事前にドメイ設定をお願いします。",,生活と環境,https://www.city.chiba.jp/keizainosei/keizai/koyosuishin/2021koyosuishinseminar_0125.html,,,,,2022-01-25,2022-01-25,14:00,16:00,,,ゆみ~る鎌取ショッピングセンター　4階イベントスペース,,千葉県,千葉市,緑区おゆみ野,3-16,,,,千葉市　(当事業は、千葉市が千葉市ひとり親家庭福祉会へ委託して実施いたします),,,,10,0,,,2022-01-14,,"特設ページから
　オンラインでお申し込みください。
　<申込締切:1月14日(金曜日)>
申込期限日: 2022/1/14",,,,,,,,
0000000005,121002,ちば就職応援フェア,,,,,,,,仕事・産業,https://www.city.chiba.jp/keizainosei/keizai/koyosuishin/syusyokumensetsukai20220126.html,,,,,2022-01-26,2022-01-26,10:30,12:30,"受付開始10時00分
開始日: 2022/1/26
終了日: 2022/1/26",,ホテルポートプラザちば2階ロイヤル,,千葉県,千葉市,中央区千葉港,8-5,,,,千葉労働局、ハローワーク,,,,,0,,,,,下記関連リンクの「ちば就職応援フェアサイト」からオンラインでお申込みください。,JR京葉線/千葉都市モノレール千葉みなと駅から徒歩約1分,,,経済農政局経済部雇用推進課,(043)245-5278,,,
0000000006,121002,ちば就職応援フェア,,,,,,,,仕事・産業,https://www.city.chiba.jp/keizainosei/keizai/koyosuishin/syusyokumensetsukai20220126.html,,,,,2022-01-26,2022-01-26,14:00,16:00,"受付開始13時30分
開始日: 2022/1/26
終了日: 2022/1/26",,ホテルポートプラザちば2階ロイヤル,,千葉県,千葉市,中央区千葉港,8-5,,,,千葉労働局、ハローワーク,,,,,0,,,,,下記関連リンクの「ちば就職応援フェアサイト」からオンラインでお申込みください。,JR京葉線/千葉都市モノレール千葉みなと駅から徒歩約1分,,,経済農政局経済部雇用推進課,(043)245-5278,,,
0000000007,121002,子ども食堂オンライン交流会@ちばし ~食でつながる”子ども食堂のカタチは色々”~,,,,,,"子ども食堂は、地域の方々や民間団体の主体的な取組みにより運営され、様々な形で子どもとその家族を支援しています。しかし、コロナ禍においてこれまで通りの運営が難しくなり、多くの子ども食堂が開催方法の変更や活動休止を余儀なくされています。

今回はそんな子ども食堂の今後の再開・継続を後押しできるよう、Zoomを使用したオンライン交流会を開催します。感染症予防対策の方法や、食を通した子どもたちへの支援を行う団体の紹介、子ども食堂に協力したい方とのマッチングなどを予定しています。
子ども食堂運営者の皆様はもちろん、子ども食堂に協力したいと考えている方や、どのような活動をしているのか興味がある、という方もぜひお気軽にご参加ください♪",,子育て・教育,https://www.city.chiba.jp/kodomomirai/kodomomirai/kateishien/kodomosyokudou2021.html,,,,,2022-01-29,2022-01-29,14:00,16:00,,,Zoom,,千葉県,千葉市,,,,,,千葉市子ども食堂ネットワーク,,,,,0,,,2022-01-20,,"ページの少し上にあるQRコードまたはページ最下部のリンク欄から申込フォームへアクセスし、必要事項をご入力ください。
申込期限日: 2022/1/20",,,,千葉市子ども食堂ネットワーク事務局,(080)5037-7100,,,
0000000008,121002,千葉市消防局”市民見学会”,,,,,,千葉市消防局では、消防の業務や活動について市民の皆様方に理解と関心を深めてもらうことを目的に、「市民見学会」を開催しています。,,催事・観光,https://www.city.chiba.jp/shobo/somu/somu/siminnkenngakukai-safety.html,,,,,2022-01-29,2022-01-29,10:00,12:00,,,セーフティちば,,千葉県,千葉市,中央区長洲,1-2-1,,,,千葉市消防局,,,,110,,,,,,"家族ごとにEメールで必要事項及び参加人数を明記して、1月4日(火曜日)から1月10日(月曜日)までに市役所コールセンターで受付。※電話、FAXも可
　【申込先】
　市役所コールセンター
　メール:event@callcenter-chibacity.jp
　TEL:043-245-4894
　FAX:043-248-4894
　【必要事項】
　件名に「消防局市民見学会」本文に「代表者氏名(ふりがな)、人数、代表者の電話番号」を記載して下さい。
　※1.参加者に12歳未満のお子様がいるご家庭はお子様の年齢もご連絡ください。
　※2.ご友人との申し込みの際は、ご家族単位でお申し込みください。","モノレール県庁前駅(徒歩3分)●JR本千葉駅(徒歩8分)●京成千葉中央駅(徒歩10分)●JR千葉駅(徒歩20分)
　●JR千葉駅からバス利用の場合
　駅前バス乗り場:2番から中央バスで、3・4・5番から小湊バスで
　県庁前バス停下車(徒歩3分)",,,消防局総務部総務課,(043)202-1664,,,
0000000009,121002,令和3年度谷津田の自然体験教室~森林の育成管理~,,,,,,"谷津田の自然を守り、育てるボランティアになりませんか。
谷津田やビオトープの保全や生きものに興味のある方を対象に、現地で活動する団体の保全作業を体験し、自然に触れることのできる全5回の連続講座を開催します。
保全活動の技術を身につけたい方、お待ちしております!

※詳しくはページ下部の関連リンク「令和3年度谷津田の自然体験教室」をご覧ください",,生活と環境,https://www.city.chiba.jp/kankyo/kankyohozen/hozen/shizen/r3_sizentaiken_ikusei5.html,,,,,2022-01-29,2022-01-29,10:00,15:00,,,大草谷津田いきものの里(若葉区大草町)ほか,,千葉県,千葉市,若葉区大草町,442,,,,千葉市環境保全課自然保護対策室,,,,15,0,,,2022-01-14,,"はがきに住所、氏名、年齢、連絡先、参加者全員の氏名(フリガナ)を明記して、〒260-8722千葉市役所環境保全課へ
　また、FAX、メールでも受け付けます。
　1月14日(金曜日)必着
申込期限日: 2022/1/14","【徒歩の場合】
　千葉都市モノレール「千城台駅」から南へ約1.2km。
　
　【バスの場合】
　・モノレール千城台駅からコミュニティバス、いずみバス「左回り」で「大草谷津田いきものの里」下車すぐ、または同バス「右回り」で「大草台」下車、200m。
　・JR千葉駅またはモノレール千城台駅から京成バス「千城台車庫」行で「終点」下車、400m。
　・JR千葉駅から、ちばフラワーバス「中野操車場」行で「大草」下車、北東へ750m。",【駐車場】,,環境局環境保全部環境保全課,(043)245-5195,,,
0000000010,121002,第28回千葉市ひとり親家庭福祉大会「おひさまフェスタ」,,,,,,"ひとり親家庭の親子の体験発表や、千葉市ひとり親家庭福祉会の活動報告を行います。創作和太鼓の演奏もありますので、ひとり親家庭の方や支援者の方はもちろん、関心のある方はどなたでもご参加いただけます。皆様のご来場をお待ちしております。

※本イベントは令和3年9月26日に開催予定でしたが、緊急事態宣言の延長に伴い延期となったものです。
内容は当初の予定と変更はありません。なお、以前申込みいただいた方もお手数ですが、改めてお申し込み手続きをお願いいたします。",,子育て・教育,https://www.city.chiba.jp/kodomomirai/kodomomirai/kateishien/03ohisamafesutaennkigo.html,,,,,2022-01-30,2022-01-30,14:00,,"13時30分開場、14時00分開演
開始日: 2022/1/30
終了日: 2022/1/30",,ハーモニープラザ3階ハーモニーホール,,千葉県,千葉市,中央区千葉寺町,1208番地2,,,,千葉市　(当事業は、千葉市が千葉市ひとり親家庭福祉会へ委託して実施いたします),,,,70,0,,,2022-01-13,,"◆電子申請
　ページの少し上にあるQRコードまたはページ最下部のリンク欄よりお進みください。
　
　◆メール・往復はがき・電話・FAXから
　おひさまフェスタに申し込みの旨と下記項目をご記入のうえ、千葉市ひとり親家庭福祉会までお送りください。
　
　1.郵便番号・住所
　2.電話番号
　3.参加者全員の氏名
申込期限日: 2022/1/13","◆電車利用の場合
　・京成電鉄千原線「千葉寺駅」下車、徒歩6分
　◆バス利用の場合
　・JR千葉駅東口2番バス停から千葉中央バス
　(県庁・星久喜台経由)「千葉リハビリセンター行」「誉田駅行」「鎌取駅行」「大宮団地行」
　(県庁・青葉病院経由)「博物館・文化ホール行」等に乗車し、「ハーモニープラザ」下車(1時間に8~13本)
　・JR蘇我駅東口2番バス停から「大学病院行」に乗車し、「ハーモニープラザ」下車(1時間に2~3本)",◆車でお越しの場合,,千葉市ひとり親家庭福祉会,(043)261-9156,,,
