NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132047,ヨガママで骨盤調整(ハイハイ前) ママの為のヨガで骨盤整えリラックス,,,,,,"体調にあわせたヨガを。
肩こり改善セルフケアもご紹介。",,健康・福祉、スポーツ,https://www.city.mitaka.lg.jp/c_event/094/094120.html,,,,,2022-01-24,2022-01-24,10:30,12:00,,,三鷹市市民協働センター,,東京都,三鷹市,下連雀,四丁目17番23号,,,,,,,,,1500,,,,,"事前にお電話・センターホームページの「おやこひろば」ページ(外部リンク)の参加申し込みフォームにてお申し込みください。(先着制)

電話　0422-46-0048
申し込みフォーム(外部リンク)",,,,,,,,
0000000002,132047,いつでもどこでもベビーマッサージ ママと赤ちゃんのふれあいをサポート,,,,,,オイルなしで服の上からのベビマ。,,子育て・教育,https://www.city.mitaka.lg.jp/c_event/094/094120.html,,,,,2022-01-27,2022-01-27,10:30,12:00,,,三鷹市下連雀四丁目17番23号,,東京都,三鷹市,,,,,,,,,,,1500,,,,,"事前にお電話・センターホームページの「おやこひろば」ページ(外部リンク)の参加申し込みフォームにてお申し込みください。(先着制)

電話　0422-46-0048
申し込みフォーム(外部リンク)",,,,,,,,
0000000003,132047,親子ヨガレッチ 親子で楽しく、動いて&ストレッチ,,,,,,ベビーのバランス感覚と産後の運動に。,,子育て・教育,https://www.city.mitaka.lg.jp/c_event/094/094120.html,,,,,2022-01-29,2022-01-29,10:30,12:00,,,三鷹市下連雀四丁目17番23号,,東京都,三鷹市,,,,,,,,,,,1500,,,,,"事前にお電話・センターホームページの「おやこひろば」ページ(外部リンク)の参加申し込みフォームにてお申し込みください。(先着制)

電話　0422-46-0048
申し込みフォーム(外部リンク)",,,,,,,,
0000000004,132047,「ベビーサイン」で楽しい子育て 赤ちゃんとお手てでコミュニケーション,,,,,,簡単で楽しいベビーサインを、歌、ふれあい遊び、読み聞かせで紹介。,,子育て・教育,https://www.city.mitaka.lg.jp/c_event/094/094120.html,,,,,2022-01-31,2022-01-31,10:30,12:00,,,三鷹市下連雀四丁目17番23号,,東京都,三鷹市,,,,,,,,,,,1500,,,,,"事前にお電話・センターホームページの「おやこひろば」ページ(外部リンク)の参加申し込みフォームにてお申し込みください。(先着制)

電話　0422-46-0048
申し込みフォーム(外部リンク)",,,,,,,,
0000000005,132047,東多世代交流センター「プルバックカーをつくろう」,,,,,,"お申し込みいただいたかたに、ハッピーグランパ倶楽部のみなさま作製「プルバックカー工作キット」の他、つくり方説明・作品写真送付先メールアドレス等の資料を配布します。

つくり方は三鷹市公式動画チャンネルで配信します(詳しくはキットに同封の資料をご覧ください)。

おうちで組み立てて、色を塗ったり絵を描いて完成したら作品の写真を撮り、メールで東多世代交流センターに送ってください。地域のみなさんにもご覧いただけるよう展示いたします。",,生活と環境,https://www.city.mitaka.lg.jp/c_event/094/094125.html,,,,,2021-12-27,2022-02-01,09:00,17:00,"長期間イベント
終了日: 2022/2/1
開始時刻: 9:00",,東多世代交流センター,,東京都,三鷹市,牟礼,二丁目13番19号,,,,,,,,,,,,,,"令和3年12月7日(火曜日)午前9時から東多世代交流センターに直接、またはお電話でお申し込みください。

注意事項
なお、夏休みに参加したかたのお申し込みはできません。",,,,東多世代交流センター,(0422)44-2150,,,
0000000006,132047,考古学展示会『三鷹の戦国時代』,,,,,,"新川天神山青少年広場(三鷹市新川二丁目)は戦国時代の単郭式山城の跡です。現在は約800メートル北方にある新川天神社が、かつてこの地にあったことからその名は由来します。

　天神山城が作られた戦国時代、関東地方は扇谷上杉氏と後北条氏が覇権を争う渦中にありました。調布市の深大寺城は、この頃に扇谷上杉氏が、古くからある城に陣を引いて増築したものです。関東地方にはこの時、有事に備えた小さな中世城郭が多く存在します。

　三鷹市内にはこのほか、後北条氏側が作ったとされる「牟礼の砦」(三鷹市牟礼二丁目)や、また天文台構内には沢の台古戦場(三鷹市大沢二丁目)があったと伝えられています。また島屋敷遺跡はこの時期にもあった大規模な中世居館跡です。

知られざる「三鷹の戦国時代」をお伝えする展示会です。",,生活と環境,https://www.city.mitaka.lg.jp/c_event/094/094339.html,,,,,2022-01-06,2022-01-24,09:00,17:00,"長期間イベント
開始日: 2022/1/6
終了日: 2022/1/24
開始時刻: 9:00",,三鷹市役所,,東京都,三鷹市,野崎,一丁目1番1号,,,,,,,,,,,,,,,,,,スポーツと文化部　生涯学習課,(0422)45-1151,29212922,,
0000000007,132047,全年齢のかた対象「面接会直前対策セミナー」(西東京市会場),,,,,,就職面接会の事前対策セミナーです。,,仕事・産業,https://www.city.mitaka.lg.jp/c_event/094/094413.html,,,,,2022-01-24,2022-01-24,14:00,16:00,,,西東京市南町スポーツ・文化交流センターきらっと,,東京都,西東京市,南町,五丁目6番5号,,,,東京しごとセンター多摩,,,,30,,,,,,,,,,東京しごとセンター多摩,(042)329-4524,,,
0000000008,132047,全年齢のかた対象「地域就職面接会」(西東京市会場),,,,,,当日は10社程度の企業が参加予定です。,,仕事・産業,https://www.city.mitaka.lg.jp/c_event/094/094413.html,,,,,2022-01-28,2022-01-28,13:00,16:00,,,西東京市南町スポーツ・文化交流センターきらっと,,東京都,西東京市,南町,五丁目6番5号,,,,東京しごとセンター多摩,,,,50,,,,,,,,,,東京しごとセンター多摩,(042)329-4524,,,
0000000009,132047,2022年3月に卒業予定のかた、及び既卒3年以内のかた対象「合同企業説明会」(多摩市会場),,,,,,新卒採用に積極的な企業が16社程度参加し、説明を聞くことができます。後日、企業見学会も開催。,,仕事・産業,https://www.city.mitaka.lg.jp/c_event/094/094413.html,,,,,2022-01-25,2022-01-25,13:00,16:30,,,京王プラザホテル多摩,,東京都,多摩市,落合,1の43,,,,東京しごとセンター多摩,,,,100,,,,,,,,,,東京しごとセンター多摩,(042)329-4524,,,
0000000010,132047,全年齢のかた対象「就職1dayトライ」(武蔵野市会場),,,,,,新型コロナウィルス感染症の影響等により就職活動中のかたのための、しごとの相談・就職支援セミナー・合同就職面接会(参加企業15社程度)をパッケージにした就職支援イベントです。,,仕事・産業,https://www.city.mitaka.lg.jp/c_event/094/094413.html,,,,,2022-01-27,2022-01-27,,,"第1部　午前10時30分~午後1時(受付時間:午前10時~午後0時30分)、第2部　午後1時30分~4時(受付時間:午後1時~3時30分)
開始日: 2022/1/27
終了日: 2022/1/27",,武蔵野スイングホール,,東京都,武蔵野市,境,2丁目14番1号,スイングビル,,,東京しごとセンター多摩,,,,40,,,,,,,,,,東京しごとセンター多摩,(042)329-4524,,,
