NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132195,子どもおはなし会,コドモオハナシカイ,,,,,絵本の読み聞かせ・折り紙を行います。,,子育て・教育,,,,,,2018-12-05,2018-12-05,15:30,16:00,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000002,132195,子どもおはなし会,コドモオハナシカイ,,,,,絵本の読み聞かせや折り紙を行います。,,子育て・教育,,,,,,2018-12-12,2018-12-12,15:30,16:00,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000003,132195,クリスマスおはなし会,クリスマスオハナシカイ,,,,,クリスマスの絵本の読み聞かせやパネルシアター、簡単な工作も行います。,,子育て・教育,,,,,,2018-12-19,2018-12-19,15:30,16:00,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000004,132195,子どもおはなし会,コドモオハナシカイ,,,,,絵本の読み聞かせや折り紙を行います。,,子育て・教育,,,,,,2018-12-26,2018-12-26,15:30,16:00,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000005,132195,親子で楽しむおはなし会(0・1歳),オヤコデタノシムオハナシカイ(0・1サイ),,,,,絵本の読み聞かせやわらべうたを行います,,子育て・教育,,,,,,2018-12-13,2018-12-13,10:30,10:45,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000006,132195,親子で楽しむおはなし会(0・1歳),オヤコデタノシムオハナシカイ(0・1サイ),,,,,絵本の読み聞かせやわらべうたを行います,,子育て・教育,,,,,,2018-12-27,2018-12-27,10:30,10:45,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000007,132195,親子で楽しむおはなし会(2・3歳),オヤコデタノシムオハナシカイ(2・3サイ),,,,,絵本の読み聞かせやわらべうたを行います,,子育て・教育,,,,,,2018-12-13,2018-12-13,11:00,11:20,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000008,132195,親子で楽しむおはなし会(2・3歳),オヤコデタノシムオハナシカイ(2・3サイ),,,,,絵本の読み聞かせやわらべうたを行います,,子育て・教育,,,,,,2018-12-27,2018-12-27,11:00,11:20,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000009,132195,クリスマスぬいぐるみおとまり会,クリスマスヌイグルミオトマリカイ,,,,,絵本の読み聞かせを行います,,子育て・教育,,,,,,2018-12-24,2018-12-27,10:30,16:00,,,狛江市立中央図書館,,東京都,狛江市,和泉本町,1-1-5,市民センター1階,35.635125,139.578176,狛江市立図書館,,,,15,,,,,,,小田急線狛江駅より徒歩3分,,,狛江市立図書館,(03)3488-4414,,,
0000000010,132195,狛江市消防団出初式,コマエシショウボウダンデゾメシキ,,,,,消防団員による消防ポンプ自動車操法や一斉放水等を行います。,,催事・観光,,,,,,2019-01-13,2019-01-13,10:00,11:30,,,多摩川緑地公園グランド,,東京都,狛江市,猪方,4-1,,35.624131,139.573537,狛江市消防団,,,,,,,,,,,小田急線和泉多摩川駅徒歩3分,,,狛江市安心安全課,(03)3430-1111,,,
