NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,122173,日本語教室,,,,,,市内在住・在勤・在学で、18歳以上の外国人のかたを対象に、入門・初級の日本語教室を開催します。,,文化・芸術,https://www.city.kashiwa.lg.jp/chuokouminkan/nihongokyoushitsu.html,,,,,2021-05-13,2022-03-31,,,"毎週木曜日開催。午後2時~4時、午後6時30分~8時30分
開始日: 2021/5/13
終了日: 2022/3/31",,中央公民館,,千葉県,柏市,,,,,,,,,,3,0,テキスト実費,,,,5月6日木曜日午前9時から、中央公民館へ電話で申し込みしてください。,,,,生涯学習部中央公民館,(04)7164-1811,,,
0000000002,122173,歴史企画展「柏と明治の開拓と渋沢栄一と。」,,,,,,"時は明治2(1869)年、江戸幕府が終わりを告げ、近代化を進める明治維新が巻き起こった激動の時代。
江戸の人口のおよそ2割が失職・貧困に陥り治安は悪化。財政問題も抱える明治新政府は生活に苦しむ人々の救済を旗印に、千葉県の広大な牧の開墾に乗り出しました。
新しい開墾地には順番に初冨、二和、三咲、豊四季、五香、六実・・と縁起の良い名前が付けられましたが、そうした期待とは裏腹に、開墾事業は思うように進みません。県からは「菅下第一の難事件」と言われるほど、土地所有についても大きな争いが生じました。
この問題をめぐって、柏の人々と実業家・渋沢の物語が始まります。",,文化・芸術,https://www.city.kashiwa.lg.jp/bunka/event/koganemaki2021.html,,,,,2021-11-02,2022-02-27,09:30,17:00,"長期間イベント
開始日: 2021/11/2
終了日: 2022/2/27
開始時刻: 9:30",,柏市郷土史料展示室,,千葉県,柏市,,,,,,柏市教育委員会,,,,,0,,,,,,,,,柏市郷土史料展示室,(04)7191-1450,,,
0000000003,122173,子どもが学校に行きたくないって言ったら,,,,,,子どもが学校に行きたくないって言ったら?不登校児になる家庭の特徴、教育方針の合わない学校の先生との付き合い方など、元小学校の校長で、千葉県の新任校長を指導する大久保俊輝氏に経験談を交えて本音でお話しいただきます。,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/haguhagu/event/dantaievent/moralogy/031201.html,,,,,2021-12-01,2022-03-10,23:00,,,,オンライン,,千葉県,柏市,,,,,,モラロジー道徳教育財団　生涯学習センター,,,,,1000,,,,,下記関連リンクまたはチラシのQRコードから,,,,モラロジー道徳教育財団　生涯学習センター　家庭教育課,(04)7173-3218,,,
0000000004,122173,認知症サポーター養成講座,,,,,,認知症に関する正しい知識や本人・家族への接し方を学ぶ講座です。,,健康・福祉、スポーツ,https://www.city.kashiwa.lg.jp/chikihokatsu/shimin/fukushi/ninchisho/koza/20220129.html,,,,,2022-01-29,2022-01-29,10:00,12:00,,,沼南社会福祉センター　3階　会議室,,千葉県,柏市,,,,,,,,,,50,0,,,,,"令和3年12月16日(木曜日)午前9時から受付開始
沼南地域包括支援センターに電話かFAX(氏名、住所、電話番号を明記)で申し込み
(※申し込み多数の場合は先着順)
電話:04-7190-1900　ファックス番号:04-7191-7336",,,,沼南地域包括支援センター,(04)7190-1900,,,
0000000005,122173,小学生の母のグループ,,,,,,小学生を持つお母さん同士で、子育てのこと、家事のこと、悩みごと、何でも気軽に話してみませんか?,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/haguhagu/event/dantaievent/matsudotomonokai/220131.html,,,,,2022-01-31,2022-01-31,10:00,11:30,,,オンライン,,千葉県,柏市,,,,,,松戸友の会,,,,,0,,,,,kodomobumt@gmail.com,,,,,,,,
0000000006,122173,小学生の母のグループ,,,,,,小学生を持つお母さん同士で、子育てのこと、家事のこと、悩みごと、何でも気軽に話してみませんか?,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/haguhagu/event/dantaievent/matsudotomonokai/220131.html,,,,,2022-02-28,2022-02-28,10:00,11:30,,,オンライン,,千葉県,柏市,,,,,,松戸友の会,,,,,0,,,,,kodomobumt@gmail.com,,,,,,,,
0000000007,122173,ツインズ~多胎児のつどい~,,,,,,自由に遊びながらおしゃべりできる、多胎児家族の交流の場です。プレママ、プレパパも参加できます。,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/takayanagi-jc/202104/twins-.html,,,,,2022-02-01,2022-02-01,10:00,11:30,,,高柳児童センター,,千葉県,柏市,,,,,,,,,,3,0,,,,,当日、会場へ直接,,,,こども部子育て支援課　高柳児童センター,(04)7190-1348,,,
0000000008,122173,ツインズ~多胎児のつどい~,,,,,,自由に遊びながらおしゃべりできる、多胎児家族の交流の場です。プレママ、プレパパも参加できます。,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/takayanagi-jc/202104/twins-.html,,,,,2022-03-01,2022-03-01,10:00,11:30,,,高柳児童センター,,千葉県,柏市,,,,,,,,,,3,0,,,,,当日、会場へ直接,,,,こども部子育て支援課　高柳児童センター,(04)7190-1348,,,
0000000009,122173,手賀沼いちごスタンプラリー 2022,,,,,,道の駅しょうなん新設棟「てんと」オープン記念スタンプラリー第2弾!周辺店舗やいちごの直売施設等をめぐって、手賀沼のいちごを食べ尽くそう!スタンプの数に応じて景品ゲットのチャンス♪,,催事・観光,https://www.city.kashiwa.lg.jp/nosei/itigo.html,,,,,2022-02-01,2022-03-31,,,"長期間イベント
開始日: 2022/2/1
終了日: 2022/3/31",,各対象店舗(道の駅しょうなん、いちご園直売所、カフェ等),,千葉県,柏市,,,,,,手賀沼アグリビジネスパーク事業推進協議会,,,,,0,,,,,,,,,道の駅しょうなん内　手賀沼まちづくりセンター,(070)8385-3599,,,
0000000010,122173,おもちゃ病院,,,,,,おもちゃドクターが壊れたおもちゃを修理してくれます。,,子育て・教育,https://www.city.kashiwa.lg.jp/kosodateshien/toyoshikidai-jc/202104/omochahp.html,,,,,2022-02-02,2022-02-02,13:30,16:00,,,豊四季台児童センター,,千葉県,柏市,かやの町,2-26,,,,,,,,,0,,,,,当日、会場へ直接,,,,こども部子育て支援課　豊四季台児童センター,(04)7144-5363,,,
