NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,142182,桜まつり,サクラマツリ,,,,,キャラクターショーや模擬店などの各種イベントが行われます。,,催事・観光,,,,,,2017-04-02,2017-04-02,09:30,15:30,"雨天中止
開始日: 2017/4/2
終了日: 2017/4/2
開始時刻: 9:30",,綾瀬市役所南側広場,,神奈川県,綾瀬市,早川,550,,,,綾瀬市商工会青年部,,,,,0,無料,,,,,,,,綾瀬市商工会青年部,(0467)78-0606,,,
0000000002,142182,朝一番徳の市,アサイチバントクノイチ,,,,,4月~12月の毎月第1日曜日早朝、市内の商店や農家などが出店します。,,催事・観光,,,,,,2017-04-02,2017-12-03,06:30,,"雨天決行
開始日: 2017/4/2
終了日: 2017/12/3
開始時刻: 6:30",,綾瀬市オーエンス文化会館駐車場,,神奈川県,綾瀬市,,,,,,朝一番徳の市実行委員会(綾瀬市商工会内),,,,,0,無料,,,,,,,,朝一番徳の市実行委員会(綾瀬市商工会内),(0467)78-0606,,,毎月第一日曜日に開催
0000000003,142182,綾瀬緑化フェア,アヤセリョクカフェア,,,,,ステージ発表のほか、苗木の配布など緑にちなんだ催しが行われます。,,生活と環境,,,,,,2017-05-20,2017-05-20,10:00,14:30,,,光綾公園,,神奈川県,綾瀬市,深谷上,4-5234,,,,綾瀬緑化フェア実行委員会事務局(みどり公園課内),,,,,0,無料,,,,,車又は綾瀬市役所から無料シャトルバス,綾瀬市役所:148台、オーエンス文化会館第2駐車場:189台、寺尾小学校:200台,,綾瀬緑化フェア実行委員会事務局(みどり公園課内),(0467)70-5627,,,
0000000004,142182,光・食・文化の祭典~Ayase Baseside Festival~,ヒカリ・ショク・ブンカノサイテン~アヤセ ベースサイド フェスティバル~,,,,,グルメ出店や音楽演奏、光と炎の演出など、光・食・文化に特化した催しが行われます。,,音楽,,,,,,2017-05-20,2017-05-20,11:00,20:00,"荒天中止
開始日: 2017/5/20
終了日: 2017/5/20",,光綾公園野球場,,神奈川県,綾瀬市,深谷上,4-5234,,,,,,,,,0,無料,,,,,車又は綾瀬市役所から無料シャトルバス,綾瀬市役所:148台、オーエンス文化会館第2駐車場:189台、寺尾小学校:200台,,,(0467)70-5685,,,
0000000005,142182,こどものまち「ミニあやせ」,コドモノマチ「ミニアヤセ」,,,,,子どもたちが「まち」をつくり、運営します。社会の仕組みなどを疑似体験することができます。,,子育て・教育,,,,,,2017-07-29,2017-07-30,01:09,01:16,,,綾瀬市オーエンス文化会館、中央公民館,,神奈川県,綾瀬市,深谷中,1-3-1,,,,綾瀬市こどものまちミニあやせ運営委員会事務局(青少年課内),,,,,0,無料,,,,,,,,綾瀬市こどものまちミニあやせ運営委員会事務局(青少年課内),(0467)70-5655,,,市内在住の小・中学生対象
0000000006,142182,あやせ大納涼祭,アヤセダイノウリョウサイ,,,,,盆踊りや阿波踊りなどが披露され、来場者も一緒に踊ります。最後はみこしが場内を練り歩きます。,,催事・観光,,,,,,2017-08-26,2017-08-26,15:00,,"荒天中止
開始日: 2017/8/26
終了日: 2017/8/26",,綾瀬市民文化センター周辺,,神奈川県,綾瀬市,深谷中,1-3-1,,,,あやせ大納涼祭実行委員会(市民協働課内),,,,,0,無料,,,,,無料シャトルバス(寺尾小学校-JAさがみ綾瀬支店間、土棚小学校-綾瀬市役所間。14時30分~20時30分);市役所から臨時路線バス(海老名駅、さがみの駅、長後駅行き。20時20分~21時);市役所から臨時コミュニティバス(神崎遺跡、上土棚団地、相模大塚駅、かしわ台駅行き。20時30分発各1便);車,寺尾小学校:250台、落合小学校(雨天時使用不可)、土棚小学校:250台、綾瀬小学校:250台、綾瀬市役所:142台、早川城山多目的広場:50台,,あやせ大納涼祭実行委員会(市民協働課内),(0467)70-5640,,,
0000000007,142182,綾瀬市商工会青年部花火大会,アヤセシショウコウカイセイネンブハナビタイカイ,,,,,約2500発の花火が夜空を彩ります。,,催事・観光,,,,,,2017-08-26,2017-08-26,19:30,,"荒天中止
開始日: 2017/8/26
終了日: 2017/8/26",,綾瀬市役所南側広場、東山公園など,,神奈川県,綾瀬市,,,,,,綾瀬市商工会青年部,,,,,0,無料,,,,,無料シャトルバス(寺尾小学校-JAさがみ綾瀬支店間、土棚小学校-綾瀬市役所間。14時30分~20時30分);市役所から臨時路線バス(海老名駅、さがみの駅、長後駅行き。20時20分~21時);市役所から臨時コミュニティバス(神崎遺跡、上土棚団地、相模大塚駅、かしわ台駅行き。20時30分発各1便);車,寺尾小学校:250台、落合小学校(雨天時使用不可)、土棚小学校:250台、綾瀬小学校:250台、綾瀬市役所:142台、早川城山多目的広場:50台,,綾瀬市商工会青年部,(0467)78-0606,,,
0000000008,142182,生きがい芸能大会,イキガイゲイノウタイカイ,,,,,60歳以上の方がダンスや歌などを披露します。,,健康・福祉、スポーツ,,,,,,2017-09-02,2017-09-02,10:00,17:00,,,綾瀬市オーエンス文化会館,,神奈川県,綾瀬市,深谷中,1-3-1,,,,高齢介護課,,,,,0,無料,,,,,,,,高齢介護課,(0467)70-5616,,,
0000000009,142182,生きがい福祉文化展,イキガイフクシブンカテン,,,,,60歳以上の方が制作した絵画、手芸、工芸などを展示します,,文化・芸術,,,,,,2017-09-01,2017-09-02,09:30,16:00,,,綾瀬市オーエンス文化会館,,神奈川県,綾瀬市,深谷中,1-3-1,,,,高齢介護課,,,,,0,無料,,,,,,,,高齢介護課,(0467)70-5616,,,
0000000010,142182,健康スポーツフェスティバル,ケンコウスポーツフェスティバル,,,,,見て、体験して、健康の大切さを楽しく運動しながら体験できるイベントです。,,健康・福祉、スポーツ,,,,,,2017-10-28,2017-10-28,10:00,14:00,,,綾瀬市保健福祉プラザ;綾瀬小学校,,神奈川県,綾瀬市,,,,,,健康づくり推進課;スポーツ課,,,,,0,無料,,,,,車又は市役所からシャトルバス,綾瀬市役所、綾瀬小学校、保健医療センター、臨時駐車場(NTTビル横),,健康づくり推進課;スポーツ課,(0467)77-1133/(0467)70-5656,,,
