NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131113,修学支援制度説明会 経済的理由であきらめない,,,,,,大学などの授業料免除や給付型奨学金の制度について紹介します。,,子育て・教育,https://www.city.edogawa.tokyo.jp/event/kouenkouza/220223shien.html,,,,,2022-02-23,2022-02-23,,,"10時~11時45分・14時~15時45分
開始日: 2022/2/23
終了日: 2022/2/23",,グリーンパレス5階孔雀,,東京都,江戸川区,,,,,,,,,,75,,,,,,12月15日(水曜日)9時から区ホームページ申し込みフォームで,,,,生活援護第二課自立支援係,(03)3657-7636,,,
0000000002,131113,矢口地区クイズラリー(第1弾),,,,,,,,催事・観光,https://www.city.ota.tokyo.jp/kamata/ts_yaguchi/oshirase_event/2021yagutiquizrally.html,,,,,2021-12-01,2022-02-28,,,"長期間イベント
開始日: 2021/12/1
終了日: 2022/2/28",,,,東京都,大田区,,,,,,大田区矢口地区自治会連合会,,,,,,,,,,,,,,矢口特別出張所,(03)3759-4686,,,
0000000003,131113,矢口地区クイズラリー(第2弾),,,,,,,,催事・観光,https://www.city.ota.tokyo.jp/kamata/ts_yaguchi/oshirase_event/2021yagutiquizrally.html,,,,,2022-01-17,2022-02-28,,,"長期間イベント
開始日: 2022/1/17
終了日: 2022/2/28",,,,東京都,大田区,,,,,,大田区矢口地区自治会連合会,,,,,,,,,,,,,,矢口特別出張所,(03)3759-4686,,,
0000000004,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-01-25,2022-01-25,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/1/25
終了日: 2022/1/25",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000005,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-02-04,2022-02-04,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/2/4
終了日: 2022/2/4",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000006,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-02-08,2022-02-08,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/2/8
終了日: 2022/2/8",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000007,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-02-14,2022-02-14,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/2/14
終了日: 2022/2/14",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000008,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-02-20,2022-02-20,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/2/20
終了日: 2022/2/20",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000009,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-02-25,2022-02-25,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/2/25
終了日: 2022/2/25",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000010,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-03-04,2022-03-04,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/3/4
終了日: 2022/3/4",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000011,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-03-08,2022-03-08,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/3/8
終了日: 2022/3/8",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
0000000012,131113,ふる浜ビーチバレー場 無料開放DAY,,,,,,"ふわふわの真っ白な白砂の上でビーチスポーツを楽しみませんか?
ビーチバレー・ビーチテニス等の用具の貸出を無料で行っており、様々なビーチスポーツをお楽しみいただけます。
希望者には簡単なレクチャーも行っております。
子どもから大人まで楽しめる工夫を凝らしておりますので、家族揃って気軽にご来場ください!",,健康・福祉、スポーツ,https://www.city.ota.tokyo.jp/seikatsu/manabu/sports/ivent/beach-volley-coat_muryou-kaihou.html,,,,,2022-03-13,2022-03-13,,,"午前の部10時00分から12時00分まで、午後の部13時00分から16時00分まで
開始日: 2022/3/13
終了日: 2022/3/13",,大森東水辺スポーツ広場・ビーチバレー場,,東京都,大田区,大森東,一丁目37番1号,,,,,,,,,,,,,,当日、現地にて受付,,,,大森ふるさとの浜辺公園事務所,(03)3768-6204,,,
