NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131211,中学生・高校生のための放課後に自由に過ごせる居場所,,,,,,中学生及び高校生の方,,子育て・教育,https://www.city.adachi.tokyo.jp/seshonen/freeibasyo2019.html,,,,,2022-01-26,,15:30,18:00,,,新田地域学習センター/新田住区センター,,東京都,足立区,新田,2-2-2,,,,教育委員会事務局子ども家庭部青少年課家庭教育係,,,,,,,,,,,,,,教育委員会事務局子ども家庭部青少年課家庭教育係,(03)3880-5273,,,
0000000002,131211,中学生・高校生のための放課後に自由に過ごせる居場所,,,,,,中学生及び高校生の方,,子育て・教育,https://www.city.adachi.tokyo.jp/seshonen/freeibasyo2019.html,,,,,2022-01-30,,15:30,18:00,,,新田地域学習センター/新田住区センター,,東京都,足立区,新田,2-2-2,,,,教育委員会事務局子ども家庭部青少年課家庭教育係,,,,,,,,,,,,,,教育委員会事務局子ども家庭部青少年課家庭教育係,(03)3880-5273,,,
0000000003,131211,男女参画プラザ「親子サロン」,,,,,,"今後の「親子サロン」の開催について
新型コロナウイルス感染拡大防止のため、中止または人数制限(予約制)をさせていただく場合があります。決定次第、このページに掲載します。引き続き最新の情報をご確認ください。

★「親子サロン」はお子様を連れて一息つきたいときに、気軽に立ち寄れる休憩場所です。
　場所は、エル・ソフィア1階の子ども室です。入退出は自由です。
　サロンでは、親子で楽しく過ごして頂けるイベントも開催しています。
　ぜひお立ち寄りください。
　・開室日:　原則として、毎月第2・第4木曜日
　　　　　　　(祝日と重なった場合はお休み)
　・開室時間:午前10時30分から正午まで(子ども室では自由にお過ごしください)
　　　　　　　※開室時間が午前10時30分からに変更となっています。ご注意ください。
　・イベント時間:午前10時30分から午前11時
　・対象:就学前のお子さんとその保護者",,子育て・教育,https://www.city.adachi.tokyo.jp/sankaku/r2oyakosaron1.html,,,,,2022-01-27,,10:30,11:00,,,エル・ソフィア1階　子ども室,,東京都,足立区,梅田,七丁目33番1号,,,,足立区男女参画プラザ,,,,,0,,,,,お申込みは不要です。当日会場へ直接お越しください。,,,,地域のちから推進部多様性社会推進課男女共同参画推進係,(03)3880-5222,,,
0000000004,131211,イライラしない子育て講座 実践編(6日制)[令和4年1月から3月開催],,,,,,"気がつくと、イライラしてついついお子さんを怒鳴ってしまうことはありませんか?
この講座では、効果的なしかり方・ほめ方を通して、
より良い親子関係を築くために具体的なポイントを学んでいきます。

「イライラしない子育て」を目指して、ぜひご参加ください。
※1歳から就学前までのお子さんの保育もあります(要予約)。お子さまを会場に連れて受講することはできません。

この講座は、2時間×6回(6日)の連続講座です。
ロールプレイ等を交え、子育てスキルを詳しく学んでいきます。
時間をかけて詳しく内容を知りたいという方におススメです。",,セミナー,https://www.city.adachi.tokyo.jp/kodomo-genki/donaranai-kosodate-jissenn-event.html,,,,,2022-01-27,2022-01-27,10:00,12:00,,,足立区こども支援センターげんき,,東京都,足立区,,,,,,足立区こども支援センターげんき　こども家庭支援課,,,,10,0,,,2022-01-05,,"(1)電話
こども家庭支援課(03-3852-2863)までお電話ください。
お申し込みの際に「講座名(イライラしない子育て講座<実践編>)、氏名、住所、電話番号、お子さんの年齢、保育希望の有無」をお伝えください。

<保育を希望する場合>
必ず「保育を希望するお子さんの名前・年齢」をお伝えください。
※保育対象:1歳から就学前までのお子さん

(2)ホームページ
下記「関連リンク」の【講座申込フォーム】からお申込みください。
申込期限日: 2022/1/5",,,,足立区こども支援センターげんき　こども家庭支援課,(03)3852-2863,,,
0000000005,131211,女性の再就職支援セミナー~輝くあなたを応援~(2日制),,,,,,"☆マザーズハローワーク日暮里と共催!女性の再就職を応援する2日制の講座です。(どちらか一方のみ参加も可)
☆各回ともハローワーク求職活動実績になります。

再就職に向けての不安を解消し、新たなスタートの第1歩に向けて、準備を始めてみませんか?
自己分析から応募書類&面接対策、働くうえで知っておくべき様々な制度まで、再就職に向けてあなたに役立つ情報をお伝えします。

【講座内容】
【1回目】令和4年1月20日(木曜日)午後2時から午後4時
<自己分析で印象UP!セルフプロデュースのススメ>
「自分の強みって何だろう」「これからなりたい自分って?」
就職活動にあたり、自分の「幹」になる部分を自己分析し、相手に好印象を与えるセルフプロデュース術を学びます。
また、今後のキャリアやライフスタイルに合わせ、働くうえで知っておくべき様々な制度についてのポイントをアドバイスします。

【2回目】:令和4年1月27日(木曜日)午後2時から午後4時
<自信を確信へ!採用につながる履歴書&面接のイロハ>
「志望動機がうまく書けない」「久しぶりの面接で不安」「ブランクのことをどう伝える?」
就職活動を行う上では、応募書類や面接対策はとても重要です。
たくさんの応募書類の中から企業が見ている部分や選ばれる書類作成のコツ、好印象の話し方や面接マナーなど面接突破のポイントを分かりやすくお伝えします。",,仕事・産業,https://www.city.adachi.tokyo.jp/sankaku/saishushoku.html,,,,,2022-01-27,2022-01-27,14:00,16:00,,,エル・ソフィア3階　第2学習室(20日)第1学習室(27日),,東京都,足立区,梅田,7-33-1,エル・ソフィア,,,足立区男女参画プラザ,,,,20,0,,,,,電話の場合は、参加する方の氏名(カタカナ)、年齢、電話番号、住所(町名まで)、ファクスの場合は上記に加えファクス番号、(保育をご希望の場合は、お子様の氏名<カタカナ>、年齢)「再就職支援セミナー」を明記し、下記問い合わせ先までお申し込みください。,東武スカイツリーライン　梅島駅　徒歩3分,,,エル・ソフィア3階　第2学習室(20日)第1学習室(27日),(03)3880-5222,,,
0000000006,131211,【桜花亭】新春コンサート「心ときめく音楽」,,,,,,"区内在住のソプラノ歌手・大前恵子氏とフルート・ピアノ奏者によるコンサートを開催します。
ぜひ、ご参加ください。
【曲目】ねむの木の子守唄/歌に生き愛に生き/カンツォーネメドレー　など",,音楽,https://www.city.adachi.tokyo.jp/koen/event/20211225oukatei_konsa-to.html,,,,,2022-01-29,2022-01-29,14:00,15:30,,,桜花亭,,東京都,足立区,花畑,四丁目40番1号,,,,足立桜花亭グループ(花畑公園・桜花亭指定管理者),,,,50,1500,"1,500円(小・中学生の方は500円)",,,,電話・窓口または氏名(フリガナ)、電話番号、「新春コンサート」をファクスにて、12月26日(日曜日)、午前9時から先着順で受け付けを開始します。,,,,桜花亭,(03)3885-9795,,,
0000000007,131211,【荒川ビジターセンター】わくわく凧あげin新田,,,,,,"荒川河川敷で凧あげを体験してみませんか。
※凧の貸し出しがあります。",,生活と環境,https://www.city.adachi.tokyo.jp/koen/event/20211225bijita_takoage.html,,,,,2022-01-29,2022-01-29,10:00,12:00,"※雨天時は30日(日曜日)に延期
開始日: 2022/1/29
終了日: 2022/1/29",,足立区生涯学習総合施設「学びピア21」4階,,東京都,足立区,千住,五丁目13番5号,,,,足立区荒川ビジターセンター,,,,15,0,,,2022-01-18,,"往復ハガキに参加希望者全員の住所・氏名(フリガナ)・年齢・電話番号、「わくわく凧あげin新田」を記入のうえ、荒川ビジターセンターあてお送りください。
※返信面にも宛名を記入。1通で5人まで。1人1回のみ申し込み可
2022年1月18日(火曜日)必着
申込期限日: 2022/1/18",,,,足立区荒川ビジターセンター,(03)5813-3753,,,
0000000008,131211,講座「NECネッツエスアイ『南極くらぶ』知ろう・見よう・触ろう」,,,,,,"南極越冬隊員から、南極の生きものや自然の話を聞きます。
南極越冬隊服の展示や、南極の氷に触れることができる講座です。",,文化・芸術,https://www.city.adachi.tokyo.jp/kankyo/kurashi/kankyo/03kouza0129.html,,,,,2022-01-29,2022-01-29,14:00,15:30,,,梅田地域学習センター　第3・第4学習室,,東京都,足立区,梅田,七丁目33番1号,,,,足立区リサイクルセンターあだち再生館,,,,20,0,,,,,"申込先:足立区リサイクルセンターあだち再生館(所在地:足立区中央本町二丁目9番1号　電話番号:03-3880-9800　ファクス:03-3880-9801)
申込方法:電話/窓口/住所、氏名(フリガナ)、電話番号、「南極くらぶ」をファクスで送付。

※定員に達し次第、申込受付を終了いたします。","東武伊勢崎線(東武スカイツリーライン)「梅島駅」より徒歩5分
・JR京浜東北線「王子駅」より、都バス王49系統「エル・ソフィア前」下車2分
・足立コミュニティバスはるかぜ梅島駅入口⇔八潮駅北口「エル・ソフィア前」下車2分、鹿浜都市農業公園⇔足立区役所「梅島駅入口」下車8分",,,梅田地域学習センター,(03)3880-5322,,,
0000000009,131211,【都市農業公園】「はっぴーだるま」をつくろう,,,,,,縁起だるまに可愛く飾りつけをしてみませんか。,,生活と環境,https://www.city.adachi.tokyo.jp/koen/event/20211225toshinou_daruma.html,,,,,2022-01-30,2022-01-30,10:30,15:30,"※30分程度
開始日: 2022/1/30
終了日: 2022/1/30",,足立区都市農業公園,,東京都,足立区,鹿浜,二丁目44番1号,,,,体験型有機農業パークマネジメント,,,,,1500,,,,,事前申込不要,,,,足立区都市農業公園,(03)3853-4114,,,
0000000010,131211,講座「パート社員のやる気を最大限に引き出すマネジメントの秘訣」(Zoom開催),,,,,,"「優秀なパート社員にずっと働き続けてほしい」「思う存分能力を発揮してほしい」。
そんなイキイキと働きやすい職場環境や、人事制度設計を考えている中小企業の事業主や人事労務担当の方などにおすすめする講座です。
パート社員が働きやすく、やりがいのもてる組織に変えていきませんか?
社長と社員が対話を通じて話し合い、分かち合い、そして互いに同じ「人」として思いやり、認め合う。お互いの尊重、信頼を生み、共に成長しながら仕事をする、仲間意識を育むヒントが見つかります。

皆さまのご参加をお待ちしています!!

【講座概要】
この講座は、Zoomによるオンラインセミナーです。
令和4年2月2日(水曜日)13時30分から15時00分
講師:平田　未緒　氏(株式会社働きかた研究所　代表取締役)",,仕事・産業,https://www.city.adachi.tokyo.jp/sankaku/part.html,,,,,2022-02-02,2022-02-02,13:30,15:00,,,,,東京都,足立区,,,,,,足立区男女参画プラザ(多様性社会推進課),,,,,0,,,,,"電話またはファクスで、氏名(カタカナ)、住所(町名まで)、電話番号、メールアドレス、ファクス番号、年代、「パート社員のマネジメントの秘訣」を明記し、下記問い合わせ先までお申し込みください。

※下段に掲載の【関連リンク】「申込フォーム」からもお申し込みいただけます。≪1月6日から受付開始≫",,,,地域のちから推進部多様性社会推進課男女共同参画推進係(男女参画プラザ),(03)3880-5222,,,"●本講座はWEB会議ツール「Zoom」を使用したオンライン講座です。インターネット環境が必要です。受講の際に必要となる機材の用意やアプリのダウンロードを事前にお願いします。
●利用時やダウンロードに発生する通信料は各自でご負担ください。
●パソコン、タブレット、スマートフォンをご利用願います。
●Zoom用ログインURL　は講座開催前日までに主催者よりメールでお送りします(申込時にメールアドレスの記入必須)。
●セミナー中、「ビデオ」はオフにしてください。"
