NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-01-24,2022-01-24,,,"14時30分~16時・19時~20時30分
開始日: 2022/1/24
終了日: 2022/1/24",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000002,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-01-31,2022-01-31,,,"14時30分~16時・19時~20時30分
開始日: 2022/1/31
終了日: 2022/1/31",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000003,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-02-07,2022-02-07,,,"14時30分~16時・19時~20時30分
開始日: 2022/2/7
終了日: 2022/2/7",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000004,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-02-14,2022-02-14,,,"14時30分~16時・19時~20時30分
開始日: 2022/2/14
終了日: 2022/2/14",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000005,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-02-21,2022-02-21,,,"14時30分~16時・19時~20時30分
開始日: 2022/2/21
終了日: 2022/2/21",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000006,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-02-28,2022-02-28,,,"14時30分~16時・19時~20時30分
開始日: 2022/2/28
終了日: 2022/2/28",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000007,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-03-07,2022-03-07,,,"14時30分~16時・19時~20時30分
開始日: 2022/3/7
終了日: 2022/3/7",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000008,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-02-14,2022-02-14,,,"14時30分~16時・19時~20時30分
開始日: 2022/2/14
終了日: 2022/2/14",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000009,131237,小岩アーバンプラザ「水泳教室(初級~中級程度)」,,,,,,,,健康・福祉、スポーツ,https://www.city.edogawa.tokyo.jp/event/sports/220117koiwa_urban.html,,,,,2022-03-28,2022-03-28,,,"14時30分~16時・19時~20時30分
開始日: 2022/3/28
終了日: 2022/3/28",,小岩アーバンプラザ,,東京都,江戸川区,北小岩,1丁目17番1号,小岩アーバンプラザ,,,,,,,30,4200,,,,,12月8日(水曜日)までに往復ハガキ(記入例参照)を郵送(必着)または通常ハガキを持参し窓口で,,,,小岩アーバンプラザ,(03)5694-8151,,,
0000000010,131237,再就職をめざす女性のための職業訓練(Word・Excel基礎科),,,,,,,,仕事・産業,https://www.city.edogawa.tokyo.jp/event/kouenkouza/220124shokugyoukunren.html,,,,,2022-01-24,2022-01-24,15:00,,,,タワーホール船堀3階302会議室,,東京都,江戸川区,,,,,,,,,,10,2200,,,,,"12月20日(月曜日)~1月7日(金曜日)に申込書を郵送(必着)
(注)申込先などの確認、申込書のダウンロードは東京都TOKYOはたらくネットホームページでできます。",,,,東京都産業労働局雇用就業部能力開発課,(03)5320-4807,,,
