NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132284,幼児向け英語教室ハッピーイングリッシュ,ヨウジムケエイゴキョウシツハッピーイングリッシュ,,,,,,,子育て・教育,,,,,,2018-12-01,2018-12-01,13:30,15:00,,,,,東京都,あきる野市,,,,,,,,,,10,1500,,,,,▽定員は、10人です。,,,,あきる野市教育部生涯学習推進課生涯学習係,(042)558-1111,,,
0000000002,132284,本のテーマ展示(一般向け),ホンノテーマテンジ(イッパンムケ),,,,,いわさきちひろのまなざし(一般向け),,文化・芸術,,,,,,2018-12-01,2018-12-28,,,,,増戸分室,,東京都,あきる野市,伊奈,1157-5,,,35.72746,,,,,,,,,,,,JR五日市線「武蔵増戸」下車　徒歩約13分,,,あきる野市教育部図書館中央図書館係増戸分室,(042)596-0109,,,
0000000003,132284,本のテーマ展示(児童向け),ホンノテーマテンジ(ジドウムケ),,,,,クリスマス(児童向け),,文化・芸術,,,,,,2018-12-01,2018-12-25,,,,,増戸分室,,東京都,あきる野市,伊奈,1157-5,,,35.72746,,,,,,,,,,,,JR五日市線「武蔵増戸」下車　徒歩約13分,,,あきる野市教育部図書館中央図書館係増戸分室,(042)596-0109,,,
0000000004,132284,おはなし会,オハナシカイ,,,,,,,子育て・教育,,,,,,2018-12-02,2018-12-02,11:00,11:30,,,中央図書館,,東京都,あきる野市,秋川,1-16-2,,,35.730708,,,,,,,,,,,,〇JR五日市線「秋川」下車　徒歩約7分　〇るのバス・西東京バス「秋川キララホール入口」下車　徒歩約3分,,,あきる野市教育部図書館中央図書館係,(042)558-1108,,,
0000000005,132284,人形劇「おむすびころりん」,ニンギョウゲキ「オムスビコロリン」,,,,,,,文化・芸術,,,,,,2018-12-02,2018-12-02,14:00,14:35,,,東部図書館エル,,東京都,あきる野市,野辺,39-27,,,35.725196,,,,,,,,,,,,JR五日市線「東秋留」下車　徒歩約7分,,,あきる野市教育部図書館東部図書館エル係,(042)550-5959,,,"▽演者:わらべうたサークル
緯度: 139.31565"
0000000006,132284,けしごむ版画で年賀状,ケシゴムハンガデネンガジョウ,,,,,,,文化・芸術,,,,,,2018-12-05,2018-12-05,14:00,16:00,,,,,東京都,あきる野市,,,,,,,,,,10,2000,,,,,▽定員は、10人です。,,,,あきる野市教育部生涯学習推進課生涯学習係,(042)558-1111,,,
0000000007,132284,赤ちゃんの足形で作る足型アート,アカチャンノアシガタデツクルアシガタアート,,,,,,,子育て・教育,,,,,,2018-12-06,2018-12-06,10:15,11:45,,,,,東京都,あきる野市,,,,,,,,,,16,800,,,,,▽定員は、8組です。,,,,あきる野市教育部生涯学習推進課生涯学習係,(042)558-1111,,,汚れても良い服装
0000000008,132284,秋川流域子ども体験塾 小中学生駅伝大会,アキガワリュウイキコドモタイケンジュク ショウチュウガクセイエキデンタイカイ,,,,,▽種目: ○小学生の部  ①第1組・・・午前9時20分スタート　②第2組・・・午前10時10分スタート ○中学生男子の部・・・午前11時10分スタート ○中学生女子の部・・・午前11時15分スタート,,子育て・教育,,,,,,2018-12-08,2018-12-08,08:30,13:00,"雨天実施。※荒天の場合は中止
開始日: 2018/12/8
終了日: 2018/12/8
開始時刻: 8:30",,都立秋留台公園陸上競技場と周辺コース(開会式の会場は、秋川体育館の大体育室となります。),,東京都,あきる野市,二宮,683,,,35.73054,秋川流域(あきる野市・日の出町・檜原村)子ども体験塾実行委員会,,,,,,,,2019-11-09,,"▽各学校取りまとめの上、参加申込書をFAXまたはスポーツ推進課にご提出ください。
申込期限日: 2019/11/9",①JR五日市線「東秋留」下車　徒歩15分　②JR青梅線「拝島」下車　バス(二宮経由秋川駅行約15分)にて「東中学校入口」下車、徒歩1分　③JR青梅線「福生」下車 バス(市役所経由秋川駅行・五日市駅行、約15分)にて「東中学校入口」下車、徒歩1分,○駐車場に限りがあります。○お車で来場する際は、乗り合わせ等にご協力ください。 また、中学生の部は、一般道路をコースとするため、付近の道路の交通規制(通行止め)を行います。ご理解とご協力をお願いします。,,あきる野市教育部スポーツ推進課スポーツ推進係,(042)558-1262,,,
0000000009,132284,幼児向け英語教室ハッピーイングリッシュ,ヨウジムケエイゴキョウシツハッピーイングリッシュ,,,,,,,子育て・教育,,,,,,2018-12-08,2018-12-08,13:30,15:00,,,,,東京都,あきる野市,,,,,,,,,,10,1500,,,,,▽定員は、10人です。,,,,あきる野市教育部生涯学習推進課生涯学習係,(042)558-1111,,,
0000000010,132284,平成30年度マールボロウ市との教育交流事業報告会,ヘイセイ30ネンドマールボロウシトノキョウイクコウリュウジギョウホウコクカイ,,,,,国際姉妹都市マールボロウ市との教育交流事業(中学生海外派遣事業とマールボロウ市友好訪問団受入事業)を通じて、学んだことや感じたことなどを派遣団員と受入家庭の生徒が報告します。国境を越えた友情と交流の様子を聞きに、ぜひ会場へお越しください。(事前申込み不要),,セミナー,,,,,,2018-12-08,2018-12-08,15:00,18:00,"終了時間は予定
開始日: 2018/12/8
終了日: 2018/12/8",,秋川ふれあいセンター ふれあいホール,,東京都,あきる野市,平沢,175-4,,,,,,,,,,,,,,,JR五日市線「東秋留」北口下車　五日市街道を西へ約25分。都立秋留台公園を目標にしてください。,,,あきる野市教育部生涯学習推進課生涯学習係,(042)558-2438,,,
