NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131156,シルバー人材センター英会話教室,,,,,,"各月3回、入門コースと初級コースがあります。
曜日は月曜コース・木曜コース・日曜コースのいずれかをお選びください。
時間等の詳細については、シルバー人材センター清水分室(電話:03-3394-2253)までご連絡ください。",,文化・芸術,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1068099.html,,,,,2022-01-24,2022-01-24,,,,,シルバー人材センター本部　7階会議室,,東京都,杉並区,阿佐谷南,1丁目14番2号,みなみ阿佐ヶ谷ビル7階,,,,,,,8,,"4,080円/月",,,,電話で、シルバー人材センター清水分室(電話:03-3394-2253)へお申し込みください。,,,,公益社団法人杉並区シルバー人材センター清水分室,(03)3394-2253,,,
0000000002,131156,鉛筆デッサン教室 講師が丁寧に教えます(ゆうゆう高円寺北館),,,,,,花や果物、また帽子やスカーフといった身近にあるものをデッサンします。初心者の方大歓迎です。,,文化・芸術,https://www.city.suginami.tokyo.jp/event/hokenfukushi/yuyu/1069791.html,,,,,2022-01-24,2022-01-24,13:30,15:30,,,ゆうゆう高円寺北館,,東京都,杉並区,高円寺北,3丁目20番8号,,,,,,,,10,,400円/回,,,,"電話でゆうゆう高円寺北館(電話:03-3337-2266)にお申し込みください。(第3日曜日は休館日です。)
すでに定員に達している場合もありますので、あらかじめご了承ください。",,,,ゆうゆう高円寺北館,(03)3337-2266,,,
0000000003,131156,鉛筆デッサン教室 講師が丁寧に教えます(ゆうゆう高円寺北館),,,,,,花や果物、また帽子やスカーフといった身近にあるものをデッサンします。初心者の方大歓迎です。,,文化・芸術,https://www.city.suginami.tokyo.jp/event/hokenfukushi/yuyu/1069791.html,,,,,2022-02-28,2022-02-28,13:30,15:30,,,ゆうゆう高円寺北館,,東京都,杉並区,高円寺北,3丁目20番8号,,,,,,,,10,,400円/回,,,,"電話でゆうゆう高円寺北館(電話:03-3337-2266)にお申し込みください。(第3日曜日は休館日です。)
すでに定員に達している場合もありますので、あらかじめご了承ください。",,,,ゆうゆう高円寺北館,(03)3337-2266,,,
0000000004,131156,鉛筆デッサン教室 講師が丁寧に教えます(ゆうゆう高円寺北館),,,,,,花や果物、また帽子やスカーフといった身近にあるものをデッサンします。初心者の方大歓迎です。,,文化・芸術,https://www.city.suginami.tokyo.jp/event/hokenfukushi/yuyu/1069791.html,,,,,2022-03-28,2022-03-28,13:30,15:30,,,ゆうゆう高円寺北館,,東京都,杉並区,高円寺北,3丁目20番8号,,,,,,,,10,,400円/回,,,,"電話でゆうゆう高円寺北館(電話:03-3337-2266)にお申し込みください。(第3日曜日は休館日です。)
すでに定員に達している場合もありますので、あらかじめご了承ください。",,,,ゆうゆう高円寺北館,(03)3337-2266,,,
0000000005,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-01-25,2022-01-25,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
0000000006,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-02-08,2022-02-08,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
0000000007,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-02-15,2022-02-15,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
0000000008,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-02-22,2022-02-22,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
0000000009,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-03-08,2022-03-08,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
0000000010,131156,令和3年度 杉の樹大学 後期受講生募集(高齢者活動支援センター),,,,,,"もっと広がる、もっとつながる、杉並ではじめる「学び」の暮らし。
自分を「シニア」という枠から解放してみよう。勇気を持って新しいキャンパスに飛び込むと一気に世界が広がっていく、一歩前を向いて歩みだすと新しい仲間とつながっていく、大人のための学びの場。
さあ、杉の樹大学ではじめよう。",,健康・福祉、スポーツ,https://www.city.suginami.tokyo.jp/event/hokenfukushi/koureishasisaku/1069510.html,,,,,2022-03-15,2022-03-15,10:00,12:00,,,高齢者活動支援センター,,東京都,杉並区,高井戸東,3丁目7番5号,,,,,,,,35,,,,2021-12-15,,"専用申し込みフォーム、往復はがき、またはファクスで12月15日(必着)までにお申し込みください。

専用申し込みフォームの場合
関連情報の「令和3年度　杉の樹大学　後期受講生　申し込みフォーム」に必要事項を入力してお申し込みください。
二次元コードからもお申し込みいただけます。
往復はがき、またはファクスの場合
「講座名(令和3度　杉の樹大学　後期受講生募集)、〒・住所、氏名(フリガナ)、年齢、電話番号」を記入の上、12月15日(必着)までに、杉の樹大学運営事務局(〒150-0036　渋谷区南平台町4番8号508号室、ファクス:03-5784-0533)へお申し込みください。
12月17日以降、決",,,,杉の樹大学運営事務局,(03)6427-1085,,,
