NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,122041,消費者講座「4月から18歳で”大人”に!」,,,,,,令和4年4月1日より成年年齢引き下げにともなう、若者の消費者被害・加害防止のために周りの人ができることを動画にて学びます。,,生活と環境,https://www.city.funabashi.lg.jp/kurashi/soudan/002/p085645.html,,,,,2022-01-20,2022-01-25,,,"期間中配信
開始日: 2022/1/20
終了日: 2022/1/25",,オンライン,,千葉県,船橋市,,,,,,,,,,,0,,,,,"12月15日(水曜日)より消費生活センターへお電話ください。　電話番号047-423-2852
Eメールアドレス　shohiseikatsu@city.funabashi.lg.jp
※メールにて申し込みの場合は氏名(フリガナ)、住所、電話番号をメール本文に記載してください。",,,,消費生活センター　啓発指導係,(047)423-2852,,,
0000000002,122041,令和3年度スマホ・タブレット講座,,,,,,「スマホ体験~やさしい基本編~」,,生活と環境,https://www.city.funabashi.lg.jp/shisetsu/toshokankominkan/0002/0005/0003/p095307.html,,,,,2022-01-25,2022-01-25,10:00,12:00,,,東部公民館　3階　第2・3集会室,,千葉県,船橋市,,,,,,,,,,,,,,,,"東部公民館　TEL:047-477-7171

1月の講座は4日から募集開始となります。

先着順になりますので、お早めにお申込みください。",,,,東部公民館,(047)477-7171,,,
0000000003,122041,令和3年度スマホ・タブレット講座,,,,,,「スマホ体験」かんたん入門編,,生活と環境,https://www.city.funabashi.lg.jp/shisetsu/toshokankominkan/0002/0005/0003/p095307.html,,,,,2022-02-22,2022-02-22,10:00,12:00,,,東部公民館　3階　第2・3集会室,,千葉県,船橋市,,,,,,,,,,,,,,,,"東部公民館　TEL:047-477-7171

1月の講座は4日から募集開始となります。

先着順になりますので、お早めにお申込みください。",,,,東部公民館,(047)477-7171,,,
0000000004,122041,令和3年度スマホ・タブレット講座,,,,,,「スマホ体験~やさしい基本編~」,,生活と環境,https://www.city.funabashi.lg.jp/shisetsu/toshokankominkan/0002/0005/0003/p095307.html,,,,,2022-03-22,2022-03-22,10:00,12:00,,,東部公民館　3階　第2・3集会室,,千葉県,船橋市,,,,,,,,,,,,,,,,"東部公民館　TEL:047-477-7171

1月の講座は4日から募集開始となります。

先着順になりますので、お早めにお申込みください。",,,,東部公民館,(047)477-7171,,,
0000000005,122041,第44回船橋市立医療センター公開医療講座を開催します,,,,,,"胃がんは大腸がんに次いで2番目に罹りやすいがんですが、死亡率は年々減少しています。検診の普及により、がんの早期発見が増えたことに加え、手術や抗がん剤などの治療の進歩も、その理由として挙げられます。
今回の講座では、現在行われている最新のロボット手術や新しく保険適用になった抗がん剤治療をわかりやすく解説します。当院で行われているチーム医療についてもお話します。ぜひお気軽にご来場ください。",,セミナー,https://www.city.funabashi.lg.jp/event/seminar/p099425.html,,,,,2022-01-27,2022-01-27,14:30,15:30,,,市民文化創造館　きららホール,,千葉県,船橋市,,,,,,,,,,100,0,,,,,事前予約は不要　当日先着順,,,,医療センター医事課,(047)438-3321,,,
0000000006,122041,「第24回船橋市男女共同参画フェスティバル」を開催します。,,,,,,"男女がともに個性と能力を発揮し輝ける社会の実現を目指して、男女共同参画フェスティバルを開催します。
今年は「多様性の社会をしなやかに!」をテーマに、男女共同参画に関する活動団体による、防災・朗読・ジェンダーなど、団体の個性あふれる講座や展示を行いますので、ぜひお立ち寄りください",,催事・観光,https://www.city.funabashi.lg.jp/kurashi/danjyokyoudou/004/p099527.html,,,,,2022-01-29,2022-01-29,10:00,17:00,,,中央公民館　5階,,千葉県,船橋市,,,,,,,,,,,,,,,,,,,,市民協働課　男女共同参画係,(047)436-2107,,,
0000000007,122041,27th BAND STAND FUNABASHI(市民文化ホール令和4年1月29日[土曜日]),,,,,,"社会人ビッグバンドジャズの祭典!
今年で27回目の開催となります。音楽で船橋のまちを元気に!!",,音楽,https://www.city.funabashi.lg.jp/event/concert/p048176.html,,,,,2022-01-29,2022-01-29,15:00,,,,船橋市民文化ホール,,千葉県,船橋市,,,,,,船橋市民文化ホール・バンドスタンド船橋実行委員会,,,,,,"【全席指定】一般 2,000円　高校生以下 1,000円
※3歳以上有料",,,,"窓口・電話・インターネットから予約購入ができます。
インターネットでのご予約はこちらから。",,,,船橋市民文化ホール,(047)434-5555,,,
0000000008,122041,HIBI★Chazz-K(ヒビ★チャズケ)ジャズ・SAXワークショップ,,,,,,"スペシャルゲストHIBI★Chazz-K(ヒビ★チャズケ)による

ジャズ奏法(アーティキュレーション)の初級講習

「誰でも簡単!カッコ良くジャズを吹く方法」",,音楽,https://www.city.funabashi.lg.jp/event/concert/p048176.html,,,,,2022-01-29,2022-01-29,13:15,14:30,,,船橋市中央公民館6階講堂,,千葉県,船橋市,,,,,,,,,,,,,,,,"対象:「27th　BAND　STAND　FUNABASHI」チケット購入者

(※ワークショップ開催時までにチケットのご購入をお願いいたします。)

応募期間:受講希望の方…令和3年11月4日~令和4年1月7日　※応募者多数の場合は抽選

　　　　　聴講希望の方…令和3年11月4日~令和4年1月21日　※先着順

申込方法:所定の申込用紙に記入のうえ、郵便、FAXまたはメールにてお申込みください。

※所定の申込用紙を使用しない場合は、同様の内容が記載されていればメールにて受付けます。",,,,船橋市民文化ホール,(047)434-5555,,,
0000000009,122041,消費者講座「ふくしまの今を語る人」,,,,,,いいたて雪っ娘かぼちゃプロジェクト協議会会長の渡邊とみ子氏より、原発災害に遭っても諦めない心で、福島県の復興や農業に取り組んでいるお話をしていただきます。,,セミナー,https://www.city.funabashi.lg.jp/kurashi/soudan/002/p099355.html,,,,,2022-02-01,2022-02-01,14:00,16:00,,,船橋市役所11階大会議室,,千葉県,船橋市,,,,,,,,,,70,0,,,,,"1月4日(火曜日)午前9時から受付開始
消費生活センターへお電話ください　電話番号047-423-2852",,,,消費生活センター　啓発指導係,(047)423-2852,,,
0000000010,122041,みやもと三百人劇場「ピアノデュオコンサート」,,,,,,"リベルタンゴ
エル・チョクロ
キャラバンの到着~ロシュフォールの恋人たちより~
ガーシュイン・メドレーほか",,音楽,https://www.city.funabashi.lg.jp/shisetsu/toshokankominkan/0002/0003/0003/p098716.html,,,,,2022-02-05,2022-02-05,14:00,,,,船橋市宮本公民館,,千葉県,船橋市,,,,,,宮本公民館三百人劇場実行委員会(コンボラス)　船橋市・船橋市教育委員会・第26回ふなばし音楽フェスティバル,,,,300,0,,,,,"1月15日(土曜日)9時よりお電話でお申し込みください。
定員300名(定員になり次第、締め切らせていただきます)
入場無料(要予約)

申込先
船橋市宮本公民館
電話047(424)9840
受付時間　9時~17時",,,,船橋市宮本公民館,(047)424-9840,,,
