NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,112194,川柳de人間謳歌-川柳でたどる男と女のかたち-,,,,,,江戸時代から現代までの川柳をジェンダーの視点でたどる講演,,文化・芸術,https://www.city.ageo.lg.jp/site/iinkai/296233.html,,,,,2022-01-26,2022-01-26,13:30,15:30,,,上尾市立大谷公民館　講座室,,埼玉県,上尾市,大谷本郷,949-1,,,,,,,,20,,,,2022-01-13,,"令和4年1月13日　木曜日までに、往復はがきまたはメールs723500@city.ageo.lg.jpで
申込期限日: 2022/1/13",,,,大谷公民館,(048)781-0892,,,
0000000002,112194,和菓子の魅力,,,,,,日本の文化と風土に育まれてきた和菓子の歴史や魅力、縁起菓子につて学ぶ,,生活と環境,https://www.city.ageo.lg.jp/site/iinkai/296505.html,,,,,2022-01-26,2022-01-26,13:30,15:30,,,原市公民館　講座室,,埼玉県,上尾市,原市,3499,,,,,,,,30,,,,2022-01-07,,"令和4年1月17日(月曜日)までに往復はがきかメール(s723300@city.ageo.lg.jp)で、講座名・住所・氏名(ふりがな)・年齢・電話番号を記入のうえお申し込みください。
　※新型コロナウイルス感染拡大防止のため、事業の中止・延期または内容の変更を行う場合があります。あらかじめご了承ください。
申込期限日: 2022/1/7",,,,原市公民館,(048)721-4948,,,
0000000003,112194,はじめてのヨガ,,,,,,"運動のきっかけづくりの教室です。
ストレッチから始まり、家でも実践できるヨガ(リラックス・燃焼関係)を行う等、初心者向けの内容になっています。
仕事・家事・育児などの合間を利用して、体を動かす楽しさを実感し、心身ともにリラックスする方法を学びましょう。",,健康・福祉、スポーツ,https://www.city.ageo.lg.jp/page/030121031001.html,,,,,2022-01-27,2022-01-07,09:30,11:00,"(受付:9時から9時20分)
開始日: 2022/1/27
終了日: 2022/1/7
開始時刻: 9:30",,上尾市西保健センター,,埼玉県,上尾市,春日,2-10-33,,,,,,,,10,,,,,,令和3年12月24日(金)から,,,,健康増進課(上尾市西保健センター),(048)774-1411,,,
0000000004,112194,チョークアート教室,,,,,,初めての人、絵を描くのが苦手な人でも描けるように、ブラックボードにクレヨンのようなオイルパステルで図案を写し、色付けをして作品を作る,,文化・芸術,http://city.ageo.lg.jp/site/iinkai/293647.html,,,,,2022-01-28,2022-01-28,09:30,12:00,,,平方公民館　講座室,,埼玉県,上尾市,平方,905-1,,,,,,,,10,2000,(材料費),,2022-01-10,,"往復はがきまたはメールに(1)講座名と希望する時間(2)郵便番号・住所(3)氏名・ふりがな(4)電話番号(5)年齢を記入し、令和4年1月10日(祝日)までに平方公民館へ
　メールアドレス　s723200@city.ageo.lg.jp
申込期限日: 2022/1/10",,,,平方公民館,(048)726-3446,,,
0000000005,112194,チョークアート教室,,,,,,初めての人、絵を描くのが苦手な人でも描けるように、ブラックボードにクレヨンのようなオイルパステルで図案を写し、色付けをして作品を作る,,文化・芸術,http://city.ageo.lg.jp/site/iinkai/293647.html,,,,,2022-01-28,2022-01-28,13:00,15:30,,,平方公民館　講座室,,埼玉県,上尾市,平方,905-1,,,,,,,,10,2000,(材料費),,2022-01-10,,"往復はがきまたはメールに(1)講座名と希望する時間(2)郵便番号・住所(3)氏名・ふりがな(4)電話番号(5)年齢を記入し、令和4年1月10日(祝日)までに平方公民館へ
　メールアドレス　s723200@city.ageo.lg.jp
申込期限日: 2022/1/10",,,,平方公民館,(048)726-3446,,,
0000000006,112194,介護・転倒予防筋トレ教室(大石地区の65歳以上の人),,,,,,転倒予防の筋トレ体操運動のほかに10分程度の講習を行い、健康についての知識を深める,,健康・福祉、スポーツ,https://www.city.ageo.lg.jp/site/iinkai/293737.html,,,,,2022-01-28,2022-01-28,15:00,16:00,,,大石公民館,,埼玉県,上尾市,小泉,9-28-1,,,,,,,,15,,,,2022-01-14,,"1月5日(水曜日)から14日(金曜日)までに、電話で大石公民館へ(平日の午前9時から午後5時の間)
申込期限日: 2022/1/14","ぐるっとくんバス時刻表　[PDFファイル/492KB]
　●大石領家北上尾線、平方丸山公園線があり、それぞれ乗り場が異なりますのでご注意ください。",●乗用車でご来場の際は駐車場には限りがあります。ご了承ください。(第1P 15台・第2P 24台),,大石公民館,(048)726-6615,,,
0000000007,112194,介護・転倒予防筋トレ教室(大石地区の65歳以上の人),,,,,,転倒予防の筋トレ体操運動のほかに10分程度の講習を行い、健康についての知識を深める,,健康・福祉、スポーツ,https://www.city.ageo.lg.jp/site/iinkai/293737.html,,,,,2022-02-25,2022-02-25,15:00,16:00,,,大石公民館,,埼玉県,上尾市,小泉,9-28-1,,,,,,,,15,,,,2022-01-14,,"1月5日(水曜日)から14日(金曜日)までに、電話で大石公民館へ(平日の午前9時から午後5時の間)
申込期限日: 2022/1/14","ぐるっとくんバス時刻表　[PDFファイル/492KB]
　●大石領家北上尾線、平方丸山公園線があり、それぞれ乗り場が異なりますのでご注意ください。",●乗用車でご来場の際は駐車場には限りがあります。ご了承ください。(第1P 15台・第2P 24台),,大石公民館,(048)726-6615,,,
0000000008,112194,介護・転倒予防筋トレ教室(大石地区の65歳以上の人),,,,,,転倒予防の筋トレ体操運動のほかに10分程度の講習を行い、健康についての知識を深める,,健康・福祉、スポーツ,https://www.city.ageo.lg.jp/site/iinkai/293737.html,,,,,2022-03-25,2022-03-25,15:00,16:00,,,大石公民館,,埼玉県,上尾市,小泉,9-28-1,,,,,,,,15,,,,2022-01-14,,"1月5日(水曜日)から14日(金曜日)までに、電話で大石公民館へ(平日の午前9時から午後5時の間)
申込期限日: 2022/1/14","ぐるっとくんバス時刻表　[PDFファイル/492KB]
　●大石領家北上尾線、平方丸山公園線があり、それぞれ乗り場が異なりますのでご注意ください。",●乗用車でご来場の際は駐車場には限りがあります。ご了承ください。(第1P 15台・第2P 24台),,大石公民館,(048)726-6615,,,
0000000009,112194,第38回彩の国21世紀郷土かるた上尾市大会,,,,,,"上尾市内の子どもたち(各地区代表)が一堂に集い、「彩の国21世紀郷土かるた」を使用して和気あいあいの中に競技を行い、仲間づくりを進めるとともに、埼玉県を理解し、郷土愛を高め、子どもたちの健全育成に寄与することを目的とする。
併せて県子連主催の「彩の国21世紀郷土かるた県大会」に派遣する選手の選考会を兼ねる。",,子育て・教育,https://www.city.ageo.lg.jp/eventcalendar/021121031707.html,,,,,2022-01-30,2022-01-30,,,,,市民体育館,,埼玉県,上尾市,,,,,,上尾市、上尾市子ども会育成連合会(共催)　上尾市教育委員会、上尾市青少年育成連合会(後援),,,,,,,,,,,,,,,,,,
0000000010,112194,かぎ針で編む春色のルームシューズ,,,,,,かぎ針編みで、コットン糸のルームシューズを完成させる,,生活と環境,https://www.city.ageo.lg.jp/site/iinkai/294374.html,,,,,2022-02-03,2022-02-03,10:00,12:00,,,大石公民館　講座室,,埼玉県,上尾市,小泉,9-28-1,,,,,,,,12,1500,(材料費),,2022-01-18,,"1月18日(火曜日)までにメール(s723400@city.ageo.lg.jp)、または往復はがきで大石公民館へ
　※返信を行っております。迷惑メールの設定を行っていると返信が届かない場合があるため、受信可能な状態でお待ちください。
申込期限日: 2022/1/18","ぐるっとくんバス時刻表　[PDFファイル/492KB]
　●大石領家北上尾線、平方丸山公園線があり、それぞれ乗り場が異なりますのでご注意ください。",●乗用車でご来場の際は駐車場には限りがあります。ご了承ください。(第1P 15台・第2P 24台),,大石公民館,(048)726-6615,,,
