NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,142077,「男」「女」の視点で!地域の防災力アップ講座,,,,,,地域防災を男女の視点で見つめ直し、その違いを活かした、災害に強い地域づくりを学びます。,,安全と防災,https://www.city.chigasaki.kanagawa.jp/danjyo/1009311/1045379.html,,,,,2022-01-24,,10:00,12:00,,,男女共同参画推進センターいこりあ大会議室,,神奈川県,茅ヶ崎市,新栄町,12-12,茅ヶ崎トラストビル4階,,,茅ヶ崎市男女共同参画課,,,,,0,,,2022-01-17,,"電子申請システム
申込期限日: 2022/1/17",茅ヶ崎駅北口より徒歩5分程度,駐車場はございません。公共の交通機関をご利用ください。,,文化生涯学習部　男女共同参画課　男女共同推進担当,(0467)57-1414,,,"対象*一般(大人)、シニア　*託児先着5名(6か月から未就学まで)(注)託児の申し込みは1月7日(金曜日)まで
定員: 先着40"
0000000002,142077,第54回みんなの消費生活展,,,,,,「ともに築こう　持続可能な消費社会~私たちのSDGs~」をテーマにパネル展示や記念講座を行います。,,生活と環境,https://www.city.chigasaki.kanagawa.jp/kocho/1003896/1045495.html,,,,,2022-01-24,2022-01-28,,,"9時~17時　(24日(月曜日)は10時から、28日(金曜日)は16時まで)
開始日: 2022/1/24
終了日: 2022/1/28",,市役所本庁舎1階　市民ふれあいプラザ,,神奈川県,茅ヶ崎市,茅ヶ崎,一丁目1番1号,,,,茅ヶ崎市(共催:茅ヶ崎市消費者団体連絡会),,,,,0,,,,,,,市営駐車場でご利用の方は、1時間の減免になります。1時間以降は30分毎に100円の料金がかかりますのでご承知おきください。,,市民安全部　市民相談課　消費生活センター,(0467)82-1111,,,
0000000003,142077,「安心な老後を支えるマネープラン<いちから学ぶ投資入門>」,,,,,,資産運用とは何か。基礎を学ぶことで効果的な資産運用を行うためのメリット・デメリットを学ぶことができ、投資詐欺の注意点を知る講座です。,,セミナー,https://www.city.chigasaki.kanagawa.jp/kocho/1003896/1045496.html,,,,,2022-01-25,,13:00,14:30,,,,,神奈川県,茅ヶ崎市,,,,,,茅ヶ崎市消生活センター,,,,,0,,,2022-01-21,,"電話または来庁、申込みフォームにて受付
申込期限日: 2022/1/21",,市営駐車場でご利用の方は、1時間の減免になります。1時間以降は30分毎に101円の料金がかかりますのでご承知おきください。,,市民安全部　市民相談課　消費生活センター,,,,"(注)1　本講座を受講する際に、健康チェックシートの提出が必要です。下記からダウンロードいただき、講座当日の朝にご自宅等で検温後、健康チェックシートをご記入していただいた上で、受付時にご提出ください。
また、講座の受講中、マスク、フェイスシールド等の着用が必須です。飛沫感染の対策がとれていない受講者の方には講座の受講をお断りさせていただくことがあります。ご了承ください。健康チェックシートを事前にダウンロードいただき、講座当日の朝に検温後、チェックシートをご記入していただいた上で受付時にご提出ください。健康チェックシートをご提出いただけない場合は講座への参加をお断りさせていただく場合がございます。ご了承ください。
健康チェックシート　(Excel　13.8KB)新しいウィンドウで開きます
(注)2　新型コロナウイルスの感染拡大状況等により本講座は開催中止となる場合があります。
定員: 先着30"
0000000004,142077,「スマホの使い方講座」,,,,,,スマホデビューをお手伝いします!こちらで用意したスマートフォンを用いてスマホの使い方、LINEの使い方を学ぶことができる講座を2日間開催します。各日または両日参加可能な講座です。,,生活と環境,https://www.city.chigasaki.kanagawa.jp/kocho/1003896/1045769.html,,,,,2022-01-26,,13:00,14:30,,,市役所本庁舎4階　会議室4・5,,神奈川県,茅ヶ崎市,,,,,,茅ヶ崎市消生活センター,,,,,0,,,2022-01-21,,"電話または来庁、申込みフォームにて受付
申込期限日: 2022/1/21",,市営駐車場でご利用の方は、1時間の減免になります。1時間以降は30分毎に101円の料金がかかりますのでご承知おきください。,,市民安全部　市民相談課　消費生活センター,(0467)82-1111,,,
0000000005,142077,「LINEの使い方講座」,,,,,,スマホデビューをお手伝いします!こちらで用意したスマートフォンを用いてスマホの使い方、LINEの使い方を学ぶことができる講座を2日間開催します。各日または両日参加可能な講座です。,,生活と環境,https://www.city.chigasaki.kanagawa.jp/kocho/1003896/1045769.html,,,,,2022-01-27,,13:00,14:30,,,市役所本庁舎4階　会議室4・6,,神奈川県,茅ヶ崎市,茅ヶ崎,一丁目1番1号,,,,茅ヶ崎市消生活センター,,,,,0,,,2022-01-21,,"電話または来庁、申込みフォームにて受付
申込期限日: 2022/1/21",,市営駐車場でご利用の方は、1時間の減免になります。1時間以降は30分毎に102円の料金がかかりますのでご承知おきください。,,市民安全部　市民相談課　消費生活センター,(0467)82-1111,,,
0000000006,142077,栄養教室「コレステロール値、中性脂肪値改善の食生活」,,,,,,"健診でLDLコレステロール値や中性脂肪値が高めと指摘されたけど…
「どのように食生活を改善していけばよいのか分からない」そんな方におすすめの栄養教室です。
数値改善にむけた食生活のポイントをお伝えします!健診結果が気になる方は、ぜひご参加ください。",,健康・福祉、スポーツ,https://www.city.chigasaki.kanagawa.jp/kenko/1022233/1045128.html,,,,,2022-01-25,,10:00,11:00,,,茅ヶ崎市保健所　講堂(1階),,神奈川県,茅ヶ崎市,茅ヶ崎,一丁目8番7号,,,,,,,,,0,,,,,"1月4日(火曜日)8時30分から申込み受付開始!
健康増進課健康づくり担当
電話　0467-38-3331",JR茅ヶ崎駅北口から徒歩13分,あり(15台程度),,保健所　健康増進課　健康づくり担当,(0467)38-3331,,,"74歳以下の方。持ち物:筆記用具、1日分の食事のメモ
定員: 先着15"
0000000007,142077,K-POPを歌っちゃおう!初めての韓国語にチャレンジ,,,,,,人気のK-POPのヒット曲を完全マスターしましょう。歌詞の正確な発音やその意味、言葉の使い方を学びましょう。K-POPをきっかけに、韓国語にチャレンジしませんか?,,文化・芸術,https://www.city.chigasaki.kanagawa.jp/kyouiku/kominkan/kagawa/koza/1045378.html,,,,,2022-01-29,,13:30,15:00,,,香川公民館講義室,,神奈川県,茅ヶ崎市,香川,一丁目11番地1号,,,,,,,,,0,,,2022-01-27,,"茅ヶ崎市HP申込みフォーム
申込期限日: 2022/1/27",,,,香川公民館,(0467)54-1681,,,
0000000008,142077,公民館対抗!冬のミニ運動会,,,,,,"公民館ごとに「しょうりんチーム」「なんごチーム」「かがわチーム」を作り、ミニ運動会を行います。
それぞれの会場をZoomで中継し、各チームで点数を競います。
(プログラム)
いくつ入るかな?【玉入れ】
タイムを競うよ!【段ボールキャタピラ競争】
目指せストライク!【ペットボトルボウリング】
最後は頭の運動!【オンライン神経衰弱】
表彰式【栄冠はどのチームに?】",,健康・福祉、スポーツ,https://www.city.chigasaki.kanagawa.jp/kyouiku/kominkan/1045809.html,,,,,2022-01-30,,10:00,11:30,,,松林・南湖・香川公民館,,神奈川県,茅ヶ崎市,,,,,,,,,,,0,,,2022-01-17,,"茅ヶ崎市HP申込みフォーム
申込期限日: 2022/1/17",,,,松林公民館,(0467)52-1314,,,"参加者本人以外は、会場に入ることができません。

車での来館はご遠慮ください。(送迎のみは可)複数の会場に申込むことはできません。
定員: 小学生。各公民館10(抽選。結果は18日にメールで連絡）"
0000000009,142077,早朝バードウォッチング,,,,,,野鳥の観察を行います。,,生活と環境,https://www.city.chigasaki.kanagawa.jp/kankyo/1024287/1045851.html,,,,,2022-01-30,,07:30,11:00,,,バス停「殿山公園前」前(ローソン茅ヶ崎殿山公園入口店前)集合、スーパーマムで解散,,神奈川県,茅ヶ崎市,,,,,,駒寄川水と緑と風の会,,,,,,,,,,,,,,駒寄川水と緑と風の会(池田),(090)5778-4357,,,寒いので暖かい服装で。双眼鏡、野鳥の図鑑があると便利です。
0000000010,142077,水循環・水環境啓発事業「雨水貯留の大切さを学ぼう」,,,,,,"大雨時の浸水被害を減らすための対策として、雨水貯留の大切さを学び、一人一人が実践できるソフト面での対策について考えます。
あわせて、ハード整備箇所(遊水地予定地、千ノ川護岸工事箇所)の視察も行います。",,安全と防災,https://www.city.chigasaki.kanagawa.jp/kurasi_gesuido/1045278.html,,,,,2022-01-31,,09:00,12:00,,,市役所本庁舎4階　会議室1　千ノ川整備工事箇所ほか,,神奈川県,茅ヶ崎市,,,,,,茅ヶ崎市下水道河川建設課,,,,10,0,,,2022-01-14,,"電話
申込期限日: 2022/1/14",,,,下水道河川部　下水道河川建設課　水環境担当,(0467)82-1111,,,"20221/4より電話先着順
定員: 10先着順"
