NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,122084,2歳児以上集まれー(野田東部みどり子育て支援センター),,,,,,,,子育て・教育,https://www.city.noda.chiba.jp/eventinfo/kosodate/1029778/1031122/1033350.html,,,,,2022-01-24,2022-01-24,10:00,11:30,,,野田東部みどり子育て支援センター,,千葉県,野田市,,,,,,,,,,5,0,,,,,"必要
令和3年12月27日(月曜日)から電話で受付開始
受付時間:8時30分から16時まで
野田東部みどり子育て支援センター:04-7122-6110
(12月29日から1月3日まで年末年始のお休みです。)",,,,保健福祉部　保健センター　子ども支援室,(04)7125-1134,,,
0000000002,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-01-25,2022-01-25,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000003,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-01-26,2022-01-26,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000004,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-02-01,2022-02-01,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000005,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-02-08,2022-02-08,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000006,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-02-15,2022-02-15,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000007,122084,生涯学習センター 日本の凧揚げ習俗体験講座,,,,,,日本の伝統の凧について学び、凧揚げ習俗を体験します。,,文化・芸術,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1033351.html,,,,,2022-02-16,2022-02-16,13:30,16:30,,,生涯学習センター　多目的スタジオ(欅のホール3階),,千葉県,野田市,,,,,,,,,,9,500,,,2022-01-20,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
申込期限日: 2022/1/20",,,,生涯学習センター,(04)7123-7818,,,
0000000008,122084,生涯学習センター 初級パソコン講座「ワード講座 町内会のチラシ作成」,,,,,,ワードの基本的な使い方を、簡単な書類の作成を通して学びます。,,生活と環境,https://www.city.noda.chiba.jp/eventinfo/bunka/1029782/1032913.html,,,,,2022-01-25,2022-01-25,10:00,12:00,,,生涯学習センター　情報活用コーナー,,千葉県,野田市,,,,,,,,,,11,500,,,2021-12-24,,"必要
直接、生涯学習センターの窓口へ、もしくは電話で申し込み。
または、はがきに「講座名・氏名・年齢・住所・電話番号」を明記の上、生涯学習センター宛に郵送で申し込み(12月24日必着)。",,,,生涯学習センター,(04)7123-7818,,,
0000000009,122084,【10月開催中止】関宿中央公民館 家庭教育学級関宿幼児コース ひのき,,,,,,2歳から就園前の幼児とその保護者を対象に、創作や遊びを通して子育てについて一緒に学びます。全12回,,子育て・教育,https://www.city.noda.chiba.jp/eventinfo/kouminkan/1029784/1031452.html,,,,,2022-01-25,2022-01-25,10:00,12:00,,,関宿中央公民館,,千葉県,野田市,東宝珠花,253番地1,,,,関宿中央公民館,,,,28,,材料費,,2021-05-27,,"必要
直接公民館窓口へ申し込み。電話や市ホームページ(ちば電子申請サービス)での申し込みも可。
申込期限日: 2021/5/27",,,,生涯学習部　生涯学習課　関宿中央公民館,(04)7198-2166,,,
0000000010,122084,1歳児集まれー(野田東部みどり子育て支援センター),,,,,,1月は「発達相談の日」です。詳しくは、おたよりをご覧ください。,,子育て・教育,https://www.city.noda.chiba.jp/eventinfo/kosodate/1029778/1031122/1033352.html,,,,,2022-01-25,2022-01-25,,,"10時　から　11時　まで、11時30分　から　12時30分　まで(入れ替え制)
開始日: 2022/1/25
終了日: 2022/1/25",,野田東部みどり子育て支援センター,,千葉県,野田市,,,,,,,,,,5,0,,,,,"必要
令和3年12月27日(月曜日)から電話で受付開始
受付時間:8時30分から16時まで
野田東部みどり子育て支援センター:04-7122-6110
(12月29日から1月3日まで年末年始のお休みです。)",,,,保健福祉部　保健センター　子ども支援室,(04)7125-1134,,,
