NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,112011,1月の子育てサロン かんがる~,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/bunkakyoyo/kominkan/kosodatesalon2.html,,,,,2022-01-27,2022-01-27,10:00,12:00,,,北公民館,,埼玉県,川越市,,,,,,,,,,5,,,,,,"1月4日(火曜)から
　電話予約受付(午前8時30分から午後5時15分)",,,,,222-1400,,,
0000000002,112011,1月の子育てサロン かるがも広場,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/bunkakyoyo/kominkan/kosodatesalon2.html,,,,,2022-01-26,2022-01-26,10:00,11:30,,,大東公民館,,埼玉県,川越市,,,,,,,,,,,,,,,,申込不要,,,,大東公民館,243-0022,,,
0000000003,112011,1月の子育てサロン 家族みんなのおしゃべりルーム,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/bunkakyoyo/kominkan/kosodatesalon2.html,,,,,2022-01-25,2022-01-25,10:00,11:30,,,,,埼玉県,川越市,,,,,,,,,,,,,,,,"1月5日(水曜)午前10時から
　電話予約受付(平日の午前8時30分から午後5時15分)",,,,名細公民館,231-0001,,,
0000000004,112011,1月のはじめまして離乳食教室,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kenkofukushi/hokencenter/hahatokonokenko/kenkokyoshitsu/hajimemasite.html,,,,,2022-01-25,2022-01-25,09:30,10:30,"受付:9時15分から
開始日: 2022/1/25
終了日: 2022/1/25
開始時刻: 9:30",,総合保健センター,,埼玉県,川越市,,,,,,,,,,,,,,,,"参加を希望される方は1月19日(水曜)までに電話で地域保健担当(049-229-4125)へお申し込みください(下記外部サイトより電子申請も可)。
　抽選で外れた場合のみ1月21日(金曜)までに電話またはメールにて連絡します。
　連絡がない場合は当日会場へお越しください。
　
　申し込み締め切り後は電話にてお問い合わせください。",,,,保健医療部　健康づくり支援課　地域保健第一担当(川越市総合保健センター内),(049)229-4125,,,
0000000005,112011,1月のはじめまして離乳食教室,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kenkofukushi/hokencenter/hahatokonokenko/kenkokyoshitsu/hajimemasite.html,,,,,2022-01-25,2022-01-25,11:00,12:00,"受付:10時45分から
開始日: 2022/1/25
終了日: 2022/1/25",,総合保健センター,,埼玉県,川越市,,,,,,,,,,,,,,,,"参加を希望される方は1月19日(水曜)までに電話で地域保健担当(049-229-4125)へお申し込みください(下記外部サイトより電子申請も可)。
　抽選で外れた場合のみ1月21日(金曜)までに電話またはメールにて連絡します。
　連絡がない場合は当日会場へお越しください。
　
　申し込み締め切り後は電話にてお問い合わせください。",,,,保健医療部　健康づくり支援課　地域保健第一担当(川越市総合保健センター内),(049)229-4125,,,
0000000006,112011,第56回川越市星空観察の集い,,,,,,先生のお話、プラネタリウムの上映、星空の観察(小中学校の先生が来て、星などについて教えてくれます。),,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/kankyo/sonohokakankyo/hosizora56.html,,,,,2022-01-28,2022-01-28,18:30,20:30,,,児童センターこどもの城,,埼玉県,川越市,石原町,1丁目41番地2,,,,,,,,20,0,,,,,令和4年1月6日(木曜日)午前10時から電話にて受付,,,,川越市役所・環境政策課,(049)224-5866,,,
0000000007,112011,1月のもぐもぐ離乳食教室,,,,,,離乳食の進め方やお口のケアについての教室です。,,セミナー,https://www.city.kawagoe.saitama.jp/kenkofukushi/hokencenter/hahatokonokenko/kenkokyoshitsu/mogumogu_rinyushoku.html,,,,,2022-01-28,2022-01-28,09:30,10:30,"受付:9時15分から
開始日: 2022/1/28
終了日: 2022/1/28
開始時刻: 9:30",,総合保健センター,,埼玉県,川越市,,,,,,,,,,,,,,2022-01-19,,"参加を希望される方は1月19日(水曜)までに電話で地域保健担当(049-229-4125)へお申し込みください(下記外部サイトより電子申請も可)。
　
　抽選で外れた場合のみ1月21日(金曜)までに電話またはメールにて連絡します。
　連絡がない場合は、当日直接会場へお越しください。
　
　申し込み締め切り後は電話にてお問い合わせください。
申込期限日: 2022/1/19",,,,保健医療部　健康づくり支援課　地域保健第一担当(川越市総合保健センター内),(049)229-4125,,,
0000000008,112011,1月のもぐもぐ離乳食教室,,,,,,離乳食の進め方やお口のケアについての教室です。,,セミナー,https://www.city.kawagoe.saitama.jp/kenkofukushi/hokencenter/hahatokonokenko/kenkokyoshitsu/mogumogu_rinyushoku.html,,,,,2022-01-28,2022-01-28,11:00,12:00,"受付:10時45分から
開始日: 2022/1/28
終了日: 2022/1/28",,総合保健センター,,埼玉県,川越市,,,,,,,,,,,,,,2022-01-19,,"参加を希望される方は1月19日(水曜)までに電話で地域保健担当(049-229-4125)へお申し込みください(下記外部サイトより電子申請も可)。
　
　抽選で外れた場合のみ1月21日(金曜)までに電話またはメールにて連絡します。
　連絡がない場合は、当日直接会場へお越しください。
　
　申し込み締め切り後は電話にてお問い合わせください。
申込期限日: 2022/1/19",,,,保健医療部　健康づくり支援課　地域保健第一担当(川越市総合保健センター内),(049)229-4125,,,
0000000009,112011,子ども生け花教室,,,,,,,,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/bunkakyoyo/kominkan/chuo/ikebana.html,,,,,2022-01-29,2022-01-29,10:00,12:00,,,中央公民館　講習室1号,,埼玉県,川越市,,,,,,,,,,12,3300,花代・保険料,,2022-01-05,,"12月22日(水曜)から1月5日(水曜)まで電子申請で受け付けます。
申込期限日: 2022/1/5",,,,川越市中央公民館,(049)222-1394,,,
0000000010,112011,まちで遊ぼう!伝承行事「節分会」を楽しもう,,,,,,"昔遊びを体験する「まちで遊ぼう!」シリーズ。
川越シニア大学「小江戸塾」のスタッフが優しく昔遊びの魅力やモノづくりの楽しさを教えてくれます。
お餅は持ち帰りとするなど、新型コロナウイルスの感染対策を講じたうえで実施します。",,子育て・教育,https://www.city.kawagoe.saitama.jp/kurashi/bunkakyoyo/kominkan/chuo/oldplay.html,,,,,2022-01-29,2022-01-29,09:30,12:00,,,中央公民館,,埼玉県,川越市,三久保町,18番地3,,,,,,,,15,100,,,2021-12-03,,"令和3年11月22日(月)午前9時から12月3日(金)までに電子申請でお申込みください。
　複数の日程にお申込みいただけます。
　応募者多数の場合は抽選となります。
申込期限日: 2021/12/3",,,,川越市中央公民館,(049)222-1394,,,
