NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,132233,小学校図画工作展・中学校美術作品展,,,,,,"市内小学校図画工作展・中学校美術作品展を開催します。
　ぜひ、ご来場ください。

　なお、作品にはお手を触れないようお願いします。",,催事・観光,https://www.city.musashimurayama.lg.jp/kurashi/kyouiku/kyouiku/1005964.html,,,,,2022-01-25,2022-02-01,09:00,16:30,"長期間イベント
開始日: 2022/1/25
終了日: 2022/2/1
開始時刻: 9:00",,武蔵村山市民会館(さくらホール)展示室・集会室,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部教育指導課指導係,(042)565-1111,434436,,
0000000002,132233,離乳食教室(2回食を始めるかた),,,,,,"楽しい雰囲気の中で試食も交え、2回食の進め方、調理や献立のポイントなどを学びましょう。

お母さん同士の仲間作りも応援しています。お子さんと一緒にご参加ください。

お父さんのご参加もお待ちしています。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kenkou/1001819.html,,,,,2022-01-27,2022-01-27,10:00,11:30,,,武蔵村山市民総合センター2階　子ども・子育て支援センター,,東京都,武蔵村山市,,,,,,,,,,10,,,,,,"事前に、子ども子育て支援課　母子保健係まで電話でお申し込みください。
電話:042-564-5421",,,,子ども家庭部子ども子育て支援課母子保健係,(042)564-5421,,,
0000000003,132233,離乳食教室(2回食を始めるかた),,,,,,"楽しい雰囲気の中で試食も交え、2回食の進め方、調理や献立のポイントなどを学びましょう。

お母さん同士の仲間作りも応援しています。お子さんと一緒にご参加ください。

お父さんのご参加もお待ちしています。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kenkou/1001819.html,,,,,2022-02-17,2022-02-17,10:00,11:30,,,武蔵村山市民総合センター2階　子ども・子育て支援センター,,東京都,武蔵村山市,,,,,,,,,,10,,,,,,"事前に、子ども子育て支援課　母子保健係まで電話でお申し込みください。
電話:042-564-5421",,,,子ども家庭部子ども子育て支援課母子保健係,(042)564-5421,,,
0000000004,132233,離乳食教室(2回食を始めるかた),,,,,,"楽しい雰囲気の中で試食も交え、2回食の進め方、調理や献立のポイントなどを学びましょう。

お母さん同士の仲間作りも応援しています。お子さんと一緒にご参加ください。

お父さんのご参加もお待ちしています。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kenkou/1001819.html,,,,,2022-03-17,2022-03-17,10:00,11:30,,,武蔵村山市民総合センター2階　子ども・子育て支援センター,,東京都,武蔵村山市,,,,,,,,,,10,,,,,,"事前に、子ども子育て支援課　母子保健係まで電話でお申し込みください。
電話:042-564-5421",,,,子ども家庭部子ども子育て支援課母子保健係,(042)564-5421,,,
0000000005,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-01-29,2022-01-29,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
0000000006,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-02-05,2022-02-05,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
0000000007,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-02-12,2022-02-12,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
0000000008,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-02-19,2022-02-19,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
0000000009,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-02-26,2022-02-26,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
0000000010,132233,図書館のおはなしの会,,,,,,"図書館では、月1回(夏休み等はこの限りではありません)幼児や小学生を対象に絵本や紙芝居の読み聞かせを行っています。
下記に年間日程を掲載していますので、ご参加ください。
各図書館とも事前申し込みは不要ですが、新型コロナウイルス感染拡大防止のため、人数制限等を行う場合があります。",,子育て・教育,https://www.city.musashimurayama.lg.jp/kankou/event/kodomo/1010609.html,,,,,2022-03-05,2022-03-05,10:30,11:00,,,市内各図書館,,東京都,武蔵村山市,,,,,,,,,,,,,,,,,,,,教育委員会教育部図書館,(042)564-1284,,,
