NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
,122220,第87回企画展「友の会展」,ダイ87カイキカクテン「トモノカイテン」,"87th Special Exhibition ""Friends' Association Exhibition""",,,,鳥の博物館の友好団体である友の会の企画展を今年も開催します。コロナ禍による制限を受け、友の会活動も大きな影響を受けた1年でしたが、各同好会の頑張りで開催に漕ぎ着けました。今回のテーマ展示は、デジカメ同好会が長年蓄積してきたデータから選りすぐった鳥の写真「日本の四季を彩る鳥たち」です。また各同好会も活動成果をにぎやかに展示します。,,文化・芸術,http://www.city.abiko.chiba.jp/event/shisetsu/mizunoyakata/puranetariumu.html,,,,,2021-02-13,2021-03-14,10:00,16:00,,,鳥の博物館,,千葉県,我孫子市,高野山,234番地3号,,35.861365,140.030641,鳥の博物館,,,,,300,一般300円、高校・大学生200円、70歳以上の方、中学生以下の方及び障がい者の方(障害者基本法第2条に規定)は障がい者の方お一人につき介護者或いは引率者お一人も入館料無料となります。,,,,,我孫子駅南口からバス利用市役所前下車徒歩5分,あり,,鳥の博物館,(04)7185-2212,,,状況によって中止となる場合があります。
,122220,めるへん文庫原画展,メルヘンブンコゲンガテン,"""Meruhen Bunko"" original painting exhibition",,,,絵本作家・画家の長縄えい子さんによる「めるへん文庫」の表紙絵・挿絵の原画を展示します。,,文化・芸術,http://www.city.abiko.chiba.jp/event/culture_art/melhenbunko/abk10011000200320.html,,,,,2021-02-17,2021-03-01,09:00,18:00,,,アビスタ2階展示室,,千葉県,我孫子市,若松,26番地4号,,35.8663743,140.0148143,文化・スポーツ課,,,,,0,0,,,,来館しご覧ください。,我孫子駅南口より南へ徒歩10分　手賀沼公園内,あり,,文化・スポーツ課,(04)7185-1601,,,最終日は12:00まで。状況によって中止となる場合があります。
,122220,猫譲渡会・フリーマーケット,ネコジョウトカイ・フリーマーケット,Cat transfer party and Free-market,,,,,,催事・観光,http://www.city.abiko.chiba.jp/event/event/sonota/cats0207.html,,,,,2021-03-21,2021-03-21,12:00,15:00,"荒天中止
開始日: 2021/3/21
終了日: 2021/3/21",,アビスタ前広場(手賀沼公園側入り口),,千葉県,我孫子市,若松,26番地4号,,35.8663743,140.0148143,後援事業,,,,,,,,,,詳細はお問合せください。,我孫子駅南口より南へ徒歩10分　手賀沼公園内,あり,,ねこ友会,(04)7188-0007,,,"状況によっては中止の場合があります。
定員: なし"
,122220,志賀直哉没後50年 白樺文学館開館20周年記念「白樺派と我孫子2021」~旧白樺文学館コレクションを中心に,シガナオヤボツゴ50ネンシラカバブンガクカンカイカン20シュウネンキネン「シラカバハトアビコ2021」キュウシラカバブンガクカンコレクションヲチュウシンニ,"50 years after the death of Naoya Shiga, 20th anniversary of the opening of the Shirakaba Literary M",,,,白樺文学館が開館して20年、志賀直哉没後50年という節目の年のコレクション展です。,,催事・観光,http://www.city.abiko.chiba.jp/event/shiseki_bunkazai/shirakaba/tenji/tenjyouhou.html,,,,,2021-03-03,2021-06-27,10:00,16:00,,,白樺文学館,,千葉県,我孫子市,緑,2丁目11番8号,,35.866996,140.018027,白樺文学館,,,,,300,一般 300円、高校生・大学生 200円,,,,詳細はお問合せください。,我孫子駅南口からバス利用アビスタ前下車徒歩2分、我孫子駅南口から徒歩15分,なし,,白樺文学館,(04)7185-2192,,,"状況によって中止となる場合があります。
名称(英字): useum ""Shirakabaha and Abiko 2021"" -Focusing on the former Shirakaba Literary Museum collection
定員: なし"
,122220,春期企画展「観光案内と地図で見る楚人冠の旅~欧米編」,シュンキキカクテン「カンコウアンナイトチズデミルソジンカンノタビ~オウベイヘン」,"Spring Exhibition ""Tourist Information and Maps of Sojinkan's Journey-Europe and America""",,,,詳細はお問合せください。,,催事・観光,,,,,,2021-03-09,2021-05-09,,,,,杉村楚人冠記念館,,千葉県,我孫子市,緑,2丁目5番5号,,35.868967,140.017081,杉村楚人冠記念館,,,,,,,,,,詳細はお問合せください。,我孫子駅南口から徒歩10分,なし,,杉村楚人冠記念館,(04)7182-8578,,,状況によって中止となる場合があります。
,122220,親子釣り大会,オヤコツリタイカイ,Parent and child fishing tournament,,,,詳細はお問合せください。,,子育て・教育,,,,,,2021-03-13,2021-03-13,08:30,12:00,,,小川釣り堀園,,千葉県,我孫子市,高野山新田,177番2号,,35.86068,140.031024,クリーン手賀沼推進協議会,,,,20,,,,,,詳細はお問合せください。,我孫子駅南口からバス利用市役所前下車徒歩7分,あり,,クリーン手賀沼推進協議会(事務局:手賀沼課),(04)7185-1484,,,状況によって中止となる場合があります。
,122220,あびこ自然観察隊「春の谷津田観察会」,アビコシゼンカンサツタイ「ハルノヤツダカンサツカイ」,"Abiko Nature Observation Team ""Spring Yatsuda Observation Meeting""",,,,詳細はお問合せください。,,生活と環境,,,,,,2021-03-14,2021-03-14,,,,,お問合せください。,,千葉県,我孫子市,,,,,,鳥の博物館,,,,,,,,,,詳細はお問合せください。,,,,鳥の博物館,(04)7185-2212,,,状況によって中止となる場合があります。
,122220,プラネタリウム星空コンサート「今宵の月のように_1990年代特集」,プラネタリウムホシゾラコンサート「コヨイノツキノヨウニ_1990ネンダイトクシュウ」,"Planetarium Starry Sky Concert ""Like the Moon tonight-Special Feature in the 1990s-""",,,,詳細はお問合せください。,,音楽,,,,,,2021-03-20,2021-03-20,13:00,15:00,"1日2階開催
開始日: 2021/3/20
終了日: 2021/3/20",,水の館プラネタリウム,,千葉県,我孫子市,高野山新田,194番1号,,35.86118,140.029252,水の館,,,,,300,,,,,詳細はお問合せください。,我孫子駅南口からバス利用市役所前下車徒歩3分,あり,,水の館,(04)7184-0555,,,"13時、15時に開催。状況によって中止となる場合があります。
定員: 25名（変更の場合あり）"
,122220,テーマトーク「テーマ未定」,テーマトーク「テーマミテイ」,Theme Talk,,,,詳細はお問合せください。,,その他イベント,,,,,,2021-03-20,2021-03-20,,,,,鳥の博物館,,千葉県,我孫子市,高野山,234番地3号,,35.861365,140.030641,鳥の博物館,,,,,,,,,,詳細はお問合せください。,我孫子駅南口からバス利用市役所前下車徒歩5分,あり,,鳥の博物館,(04)7185-2212,,,詳細はお問合せください。
,122220,遊覧船で手賀沼について学ぼう!,ユウランセンデテガヌマニツイテマナボウ!,Let's learn on a pleasure boat about Lake Tega!,,,,手賀沼の歴史と現状、手賀沼で見られる生き物についてガイドします。,,生活と環境,,,,,,2021-03-25,2021-03-25,10:30,11:30,"午後は13:30から
開始日: 2021/3/25
終了日: 2021/3/25",,手賀沼公園内ボート乗り場,,千葉県,我孫子市,我孫子新田番地,1号,,35.865145,140.010562,クリーン手賀沼推進協議会,,,,30,0,0,,,,詳細はお問合せください。,我孫子駅南口からバス利用アビスタ前下車徒歩5分、我孫子駅南口から徒歩10分,あり,,手賀沼課,(04)7185-1484,,,状況によって中止となる場合があります。
