NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,112283,中学生勉強会【受験対策】(宗岡第二公民館),,,,,,高校受験対策の自主学習会,,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111295.html,,,,,2022-01-24,2022-01-24,18:00,20:00,,,宗岡第二公民館(総合福祉センター4階　406会議室),,埼玉県,志木市,,,,,,志木子どものしあわせ支援ネットワーク(元学校教諭で構成された学習支援団体)共催,,,,20,,,,,,"志木子どものしあわせ支援ネットワーク
　代表:大沼まで電話　
　電話:090-6003-8402
　(月曜日・金曜日を除く)",,,,宗岡第二公民館,(048)475-0013,,,
0000000002,112283,中学生勉強会【受験対策】(宗岡第二公民館),,,,,,高校受験対策の自主学習会,,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111295.html,,,,,2022-01-31,2022-01-31,18:00,20:00,,,宗岡第二公民館(総合福祉センター4階　406会議室),,埼玉県,志木市,,,,,,志木子どものしあわせ支援ネットワーク(元学校教諭で構成された学習支援団体)共催,,,,20,,,,,,"志木子どものしあわせ支援ネットワーク
　代表:大沼まで電話　
　電話:090-6003-8402
　(月曜日・金曜日を除く)",,,,宗岡第二公民館,(048)475-0013,,,
0000000003,112283,身体測定(子育て支援センターめばえ),,,,,,"身長と体重の測定をします。
※身体測定カードをお渡ししています。",,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111272.html,,,,,2022-01-24,2022-01-24,09:10,11:40,,,,,埼玉県,志木市,,,,,,,,,,6,,,,,,1月4日(火曜日)午前9時30分からお電話または来所にて受け付けます。,,,,子育て支援センター「めばえ」,(048)423-6675,,,
0000000004,112283,赤ちゃん広場(いろは子育て支援センター),,,,,,冬のスキンシップあそび・ふれあいあそび,,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111200.html,,,,,2022-01-24,2022-01-24,14:30,15:30,"受付14時から14時30分
開始日: 2022/1/24
終了日: 2022/1/24",,,,埼玉県,志木市,,,,,,,,,,8,,,,,,"令和4年1月17日(月曜日)9時30分から定員になり次第締め切り　
　電話または来所にて受付",,,,いろは子育て支援センター,(048)486-6888,,,
0000000005,112283,小児科医子育て相談(西原子育て支援センター),,,,,,育児や健康に関する疑問や悩みについてアドバイス,,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111150.html,,,,,2022-01-24,2022-01-24,10:30,11:30,,,西原子育て支援センター,,埼玉県,志木市,,,,,,,,,,4,,,,2022-01-21,,"令和4年1月17日(月曜日)から1月21日(金曜日)
　※電話か来所でお願いします
　※あそびの広場は通常通り(予約制)
申込期限日: 2022/1/21",,,,西原子育て支援センター,(048)472-7112,,,
0000000006,112283,わくわくタイム(児童センター),,,,,,"いろいろな集団遊びを楽しみながら仲間作りをしましょう
※密を避けた集団遊びを実施します",,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.110862.html,,,,,2022-01-24,2022-01-24,16:00,16:20,"※休館日を除く毎週月曜日
開始日: 2022/1/24
終了日: 2022/1/24",,児童センター,,埼玉県,志木市,,,,,,,,,,,,,,,,,,,,児童センター,(048)485-3100,,,
0000000007,112283,クラフトウィーク(児童センター),,,,,,"アイロンビーズやプラバン、スライムなどの工作を楽しもう
※スライム作りは数に限りがあります",,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.110869.html,,,,,2022-01-24,2022-01-30,,,,,児童センター(総合福祉センター3階),,埼玉県,志木市,,,,,,,,,,,,,,,,,,,,児童センター,(048)485-3100,,,
0000000008,112283,身体測定(子育て支援センターめばえ),,,,,,"身長と体重の測定をします。
　※身体測定カードをお渡ししています。",,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111273.html,,,,,2022-01-25,2022-01-25,09:10,11:40,,,子育て支援センター「めばえ」,,埼玉県,志木市,館,2-6-15,,,,,,,,6,,,,,,1月4日(火曜日)午前9時30分からお電話または来所にて受け付けます。,,,,子育て支援センター「めばえ」,(048)423-6675,,,
0000000009,112283,すこやか相談(いろは子育て支援センター),,,,,,"お母さん自身や身の回りのこと、子への接し方などを臨床心理士に相談できます。
小さな事でもお気軽にどうぞ。いろいろ話してすっきりしませんか?
オンライン相談もできます。
※前日までの予約が必要です。",,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111204.html,,,,,2022-01-25,2022-01-25,10:00,15:30,,,いろは子育て支援センター,,埼玉県,志木市,,,,,,,,,,,,,,,,,,,,いろは子育て支援センター,(048)486-6888,,,
0000000010,112283,ランチで食育(幼児食)(いろは子育て支援センター),,,,,,管理栄養士に幼児食の進め方や食事の悩みを相談できます,,子育て・教育,https://www.city.shiki.lg.jp/events/index.cfm/detail.51.111197.html,,,,,2022-01-25,2022-01-25,11:00,11:30,,,いろは子育て支援センター,,埼玉県,志木市,,,,,,,,,,3,,,,,,令和3年12月20日(月曜日)から定員になり次第締切、電話または来所にてお申込みください。,,,,いろは子育て支援センター,(048)486-6888,,,
