NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131024,忍たま乱太郎の宇宙大冒険withコズミックフロント NEXT ブラックホールで危機一髪!?の段,,,,,,人気アニメ「忍たま乱太郎」の登場人物が、宇宙の名ガイド、ミス・スワンの案内により、星の一生や星団・星雲・ブラックホールについて学びます。ところが最後に大ピンチ!3人はどうなる!?,,子育て・教育,https://www.city.chuo.lg.jp/bunka/timedomeakashi/topics/_user_tobun_time_202103271.html,,,,,2021-12-04,2022-03-31,,,"火曜日から金曜日:午後3時から3時30分まで、土曜日、日曜日、祝日:午前11時30分から12時まで、12月28日、1月5日から7日、3月29日から31日:午前11時30分から12時まで
開始日: 2021/12/4
終了日: 2022/3/31",,中央区立郷土天文館(タイムドーム明石),,東京都,中央区,,,,,,,,,,,,,,,,,,,,中央区立郷土天文館(タイムドーム明石),(03)3546-5537,,,
0000000002,131024,少年・少女水泳教室(3),,,,,,,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/event/sports/shounennshoujyosuiei.html,,,,,2022-01-25,2022-01-25,16:00,17:30,,,月島スポーツプラザ,,東京都,中央区,,,,,,,,,,,0,任意で、水泳防550円、傷害保険800円,,2021-11-25,,"令和3年11月25日(必着)までに往復はがきに(1)から(5)(記入例参照)(6)学校名(7)学年(8)泳力の程度(具体的に記入)(9)過去の本教室参加の有無を記入して申し込む。
注記1:抽選の場合は過去に参加していない方を優先します。
注記2:当選者は外部サイトへリンク区役所(外部サイトへリンク)8階スポーツ課窓口で手続きがあります。
注記3:令和元年10月1日からはがきの料金が変わりました。申込みの際は注意してください。",,,,スポーツ課スポーツ事業係,(03)3546-5531,,,
0000000003,131024,少年・少女水泳教室(3),,,,,,,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/event/sports/shounennshoujyosuiei.html,,,,,2022-01-28,2022-01-28,16:00,17:30,,,月島スポーツプラザ,,東京都,中央区,,,,,,,,,,,0,任意で、水泳防550円、傷害保険800円,,2021-11-25,,"令和3年11月25日(必着)までに往復はがきに(1)から(5)(記入例参照)(6)学校名(7)学年(8)泳力の程度(具体的に記入)(9)過去の本教室参加の有無を記入して申し込む。
注記1:抽選の場合は過去に参加していない方を優先します。
注記2:当選者は外部サイトへリンク区役所(外部サイトへリンク)8階スポーツ課窓口で手続きがあります。
注記3:令和元年10月1日からはがきの料金が変わりました。申込みの際は注意してください。",,,,スポーツ課スポーツ事業係,(03)3546-5531,,,
0000000004,131024,離乳食講習会,,,,,,,,セミナー,https://www.city.chuo.lg.jp/kenko/hokenzyo/kenkosoudan/kodomonokenko/kyoikukoshukai/_user_fkensu_time_2018.html,,,,,2022-01-25,2022-01-25,,,,,,,東京都,中央区,,,,,,,,,,,,,,,,,,,,中央区保健所健康推進課,(03)3541-5930,,,
0000000005,131024,太極拳教室,,,,,,,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/event/sports/taikyokuken.html,,,,,2022-01-26,2022-01-26,18:30,20:30,,,京橋プラザ区民館,,東京都,中央区,,,,,,,,,,40,2000,,,2021-12-17,,"令和3年12月17日(必着)までに往復はがきに(1)から(5)(外部サイトへリンク記入例参照(外部サイトへリンク))(6)過去の本教室参加の有無(7)在勤の方は勤務先の名称・所在地・電話番号を記入して申し込む。
注記1:抽選の場合は、過去に参加していない方を優先します。
注記2:当選者は外部サイトへリンク区役所(外部サイトへリンク)8階中央区体育協会事務局窓口で手続きがあります。",,,,中央区体育協会事務局,(03)3546-5729,,,
0000000006,131024,コミュニティふれあい銭湯,,,,,,,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/kurasi/komyunitei/fureaisentou.html,,,,,2022-01-26,2022-01-26,,,,,区内公衆浴場,,東京都,中央区,,,,,,,,,,,100,,,,,,,,,地域振興課区民施設係,(03)3546-5623,,,
0000000007,131024,離乳食講習会,,,,,,,,セミナー,https://www.city.chuo.lg.jp/kenko/hokenzyo/kenkosoudan/kodomonokenko/kyoikukoshukai/_user_fkensu_time_2018.html,,,,,2022-01-26,2022-01-26,,,,,,,東京都,中央区,,,,,,,,,,,,,,,,,,,,中央区保健所健康推進課,(03)3541-5930,,,
0000000008,131024,女性のための再就職支援講座(新春コース)を開催します。,,,,,,"再就職したいと考えている女性のスキルアップを応援する講座です。
新春コースでは、面接やビジネスの現場で使えるコミュニケーションスキルとマナーの習得、仕事と生活の調和を考慮したキャリアプランの作成をお手伝いします。
キャリア相談は、一人一人の状況に応じた個別カウンセリングを行います。",,仕事・産業,https://www.city.chuo.lg.jp/kurasi/danzyokyodosanga/koen/2021saisyusyoku.html,,,,,2022-01-27,2022-01-27,,,"A.午前9時30分~10時55分、B.午前11時5分~12時30分
開始日: 2022/1/27
終了日: 2022/1/27",,中央区立女性センター「ブーケ21」,,東京都,中央区,,,,,,,,,,30,0,,,,,"12月13日(月曜日)から講座開催の前日までに、電話またはファクスでお申し込みください。

キャリア講座(日程・科目A,B)
氏名・ふりがな
電話番号
年齢
託児を希望する方はお子さんの氏名・年齢・住所をご記入ください。
注記1:中央区ホームページの電子申請からもお申し込みいただけます。
注記2:希望する講座のみの参加も受け付けます。",,,,総務課女性施策推進係,(03)5543-0651,,,
0000000009,131024,太極拳教室,,,,,,,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/event/sports/taikyokuken.html,,,,,2022-01-28,2022-01-28,18:30,20:30,,,京橋プラザ区民館,,東京都,中央区,,,,,,,,,,40,2000,,,2021-12-17,,"令和3年12月17日(必着)までに往復はがきに(1)から(5)(外部サイトへリンク記入例参照(外部サイトへリンク))(6)過去の本教室参加の有無(7)在勤の方は勤務先の名称・所在地・電話番号を記入して申し込む。
注記1:抽選の場合は、過去に参加していない方を優先します。
注記2:当選者は外部サイトへリンク区役所(外部サイトへリンク)8階中央区体育協会事務局窓口で手続きがあります。",,,,中央区体育協会事務局,(03)3546-5729,,,
0000000010,131024,ヘルスアップ教室,,,,,,食事と運動によって健康的な生活習慣をマスターする2日制の教室です。,,健康・福祉、スポーツ,https://www.city.chuo.lg.jp/kenko/hokenzyo/kenkosoudan/eiyo/kyositu.html,,,,,2022-01-28,2022-01-28,,,,,中央区　保健所,,東京都,中央区,,,,,,,,,,15,,,,,,"内容や申込方法などの詳細については、「区のおしらせ」に掲載します。
募集期間は、概ね掲載後2週間程度です。

電話または電子申請でお申し込みください。
申込期限日: 44543",,,,中央区保健所健康推進課,(03)3541-5930,,,
