NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000001,131083,第27回国際交流のつどい,ダイニジュウナナカイコクサイコウリュウノツドイ,27th International Friendship Event,,,,区内在住外国人との交流を通じて多文化を体験できるイベントです。世界の料理やマーケット、国際色豊かなステージ、各国の民族衣装の試着など外国文化のほか、お点前、お香作り、和装の試着など日本文化も体験できます。こどもから大人まで、国籍を問わずお楽しみいただけます。,,子育て・教育,https://www.city.koto.lg.jp/kurashi/komyunitei/kokusai/index.html,,,,,2020-03-15,2020-03-15,11:00,16:00,,,江東区総合区民センター,,東京都,江東区,大島,4-5-1,,35.689078,139.826993,江東区地域振興課,,,,,,入場無料。一部飲食物等が有料,,,,,都営地下鉄新宿線 西大島駅 徒歩5分,有,,江東区地域振興課区民交流担当,(03)3647-4963,,,新型コロナウイルス感染症拡大防止のため中止
0000000002,131083,第38回江東花火大会,ダイサンジュウハチカイコウトウハナビタイカイ,38th Koto Fireworks Festival,,,,江東区花火大会は、打ち上げ場所から会場の荒川・砂町水辺公園まではわずか150メートル。川面に映える花火は納涼感、迫力ともに満点です。,,催事・観光,https://www.city.koto.lg.jp/kurashi/komyunitei/hanabi/index.html,,,,,2020-06-06,2020-06-06,19:30,20:30,"小雨決行・荒天中止(順延日なし)
開始日: 2020/6/6
終了日: 2020/6/6",,荒川・砂町水辺公園,,東京都,江東区,東砂,8-22先,,35.668864,139.843482,江東花火大会実行委員会,,,,,,,,,,,東京メトロ東西線 南砂町駅　徒歩15分,無,,江東区地域振興課区民交流担当,(03)3647-4963,,,新型コロナウイルス感染症拡大防止のため中止
0000000003,131083,デートDV防止啓発出前講座,デートディーヴイボウシケイハツデマエコウザ,,,,,デートDV 防止の出前講座,,セミナー,,,,,,2020-01-10,2020-01-10,14:35,15:25,,,江東区立有明中学校,,東京都,江東区,有明,2-10-1,,35.640291,139.796122,江東区男女共同参画推進センター,,,,90,0,0,,,,なし,東京臨海高速鉄道りんかい線東雲駅徒歩10分・ゆりかもめ有明テニスの森徒歩10分,,,江東区男女共同参画推進センター,(03)5683-0341,,,授業の一環として実施するため、一般には募集しない
0000000004,131083,仕事と介護の両立研修,シゴトトカイゴノリョウリツケンシュウ,,,,,中小企業の管理職向け仕事と介護の両立支援,,セミナー,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-01-15,2020-01-15,14:00,16:00,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,30,0,0,,2020-01-14,21:00,"電話、FAX、窓口、ホームページ
申込期限日: 2020/1/14",都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,中小企業管理職向け研修第2回
0000000005,131083,ひとりで悩まないで!ワンオペ育児からの卒業,ヒトリデナヤマナイデ!ワンオペイクジカラノソツギョウ,,,,,幼稚園児保護者に対する男女平等教育の推進,,子育て・教育,,,,,,2020-01-17,2020-01-17,10:00,12:00,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,100,0,0,,2019-11-29,16:00,各幼稚園PTA役員へ申込書提出,都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,区立幼稚園保護者対象講座のため、一般には募集しない
0000000006,131083,女性のための起業入門講座(第1回),ジョセイノタメノキギョウニュウモンコウザ,,,,,起業を検討している方、現在起業中の方向けの講座,,仕事・産業,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-01-26,2020-01-26,14:00,16:30,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,90,0,0,,2019-12-20,21:00,電話、窓口、ホームページ,都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,
0000000007,131083,女性のための起業入門講座(第2回),ジョセイノタメノキギョウニュウモンコウザ,,,,,起業を検討している方、現在起業中の方向けの講座,,仕事・産業,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-02-02,2020-02-02,14:00,16:30,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,90,0,0,,2019-12-20,21:00,電話、窓口、ホームページ,都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,
0000000008,131083,女性のための起業入門講座(第3回),ジョセイノタメノキギョウニュウモンコウザ,,,,,起業を検討している方、現在起業中の方向けの講座,,仕事・産業,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-02-09,2020-02-09,14:00,16:30,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,90,0,0,,2019-12-20,21:00,電話、窓口、ホームページ,都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,
0000000009,131083,男性の育児休業研修,ダンセイノイクジキュウギョウケンシュウ,,,,,企業に対するワーク・ライフバ・ランス推進の働きかけ,,セミナー,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-02-13,2020-02-13,14:00,16:00,,,江東区文化センター,,東京都,江東区,東陽,4-11-3,,35.67273,139.818473,江東区男女共同参画推進センター,,,,30,0,0,,2020-02-12,21:00,"電話、FAX、窓口、ホームページ
申込期限日: 2020/2/12",東京メトロ東西線東陽町駅徒歩5分,,,江東区男女共同参画推進センター,(03)5683-0341,,,中小企業管理職向け研修第3回
0000000010,131083,「好い加減人生」のススメ~「切り替えスイッチ」で極上の時間を!~,イイカゲンジンセイノススメ~キリカエスイッチデゴクジョウノジカンヲ~,,,,,家庭における男女共同参画の推進,,生活と環境,https://www.city.koto.lg.jp/kurashi/jinken/danjo/center/kouza/index.html,,,,,2020-02-22,2020-02-22,14:00,16:00,,,江東区男女共同参画推進センター,,東京都,江東区,扇橋,3-22-2,,35.684018,139.820299,江東区男女共同参画推進センター,,,,60,0,0,,2020-02-21,21:00,"電話、窓口、ホームページ
申込期限日: 2020/2/21",都営新宿線・東京メトロ半蔵門線住吉駅徒歩12分・都バス扇橋二丁目バス停徒歩6分・扇橋三丁目バス停徒歩3分,,,江東区男女共同参画推進センター,(03)5683-0341,,,
